id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,price_yelp,rating_yelp,review_count_yelp,price_trip,rating_trip,review_count_trip,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
321,El Carmen,Los Angeles,90048.0,8138 W 3rd St,3238521552.0,mexican,mexican,other,2.0,4.25,907,2.0,4.0,871,2.5,4.5,36,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1900.0,200.0
322,Mercado,Los Angeles,90048.0,7910 W 3rd St,3239440947.0,bars,mexican,bars,2.0,4.25,992,2.0,4.0,877,2.5,4.5,115,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1100.0,1500.0,1600.0,2300.0
323,Simple Things,Los Angeles,90048.0,8310 W 3rd St,3235923390.0,other,other,other,2.0,4.0,788,2.0,4.0,780,1.0,4.0,8,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0
324,Creperie by Jack n' Jill's,Los Angeles,90048.0,8738 W 3rd St,3108584900.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,785,2.0,4.0,752,1.0,4.5,33,900.0,1500.0,900.0,1500.0,900.0,1600.0,900.0,1600.0,900.0,1600.0,900.0,1600.0,900.0,1600.0
325,Jar,Los Angeles,90048.0,8225 Beverly Blvd,3236556566.0,steakhouse,american,steakhouse,3.0,3.75,1123,3.0,3.5,998,4.0,4.0,125,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0,1730.0,2300.0
326,Swingers,Los Angeles,90048.0,8020 Beverly Blvd,3236535858.0,american,american,other,2.0,3.75,1235,2.0,3.5,995,2.5,4.0,240,630.0,400.0,630.0,200.0,630.0,400.0,630.0,400.0,630.0,400.0,630.0,400.0,630.0,400.0
327,The Ivy,Los Angeles,90048.0,113 N Robertson Blvd,3102748303.0,american,american,other,3.0,3.75,3252,3.0,3.5,1477,4.0,4.0,1775,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2130.0,800.0,2130.0,800.0,2100.0
328,Real Food Daily - West Hollywood,Los Angeles,90048.0,414 N La Cienega Blvd,3102899910.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,1232,2.0,4.0,1116,2.5,4.5,116,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2100.0
329,Lemonade,West Hollywood,90048.0,9001 Beverly Blvd,3102472500.0,american,american,other,2.0,4.25,935,2.0,4.0,877,2.5,4.5,58,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0
330,Madeo,Los Angeles,90048.0,8897 Beverly Blvd,3108594903.0,italian,italian,other,4.0,4.25,957,4.0,4.0,653,4.0,4.5,304,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0
331,The District by Hannah An,Los Angeles,90048.0,8722 W 3rd St,3102782345.0,seafood,vietnamese,seafood,3.0,4.0,821,3.0,4.0,742,2.5,4.0,79,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,1600.0,1700.0,2300.0
332,Berlins,Los Angeles,90048.0,8474 W 3rd St,3237465409.0,fast food,other,fast food,1.0,4.75,743,1.0,4.5,728,1.0,5.0,15,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,230.0,1130.0,230.0,1130.0,2200.0
333,Berri's Pizza Cafe,Los Angeles,90048.0,8412 W 3rd St,3238520642.0,pizza,italian,pizza,2.0,3.25,725,2.0,3.0,675,2.5,3.5,50,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0
334,Morton's - The Steakhouse,Los Angeles,90048.0,435 S La Cienega Blvd,3102461501.0,seafood,american,seafood,4.0,4.0,786,4.0,4.0,527,4.0,4.0,259,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2200.0
335,The Third Stop,Los Angeles,90048.0,8636 W 3rd St,3102733605.0,burger,american,burger,2.0,4.0,534,2.0,4.0,513,2.5,4.0,21,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,2400.0
336,Locanda Veneta,Los Angeles,90048.0,8638 W 3rd St,3102741893.0,italian,italian,other,3.0,4.5,524,3.0,4.5,432,4.0,4.5,92,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2130.0,1700.0,2130.0,1700.0,2030.0
337,Goldies,Los Angeles,90048.0,8422 W 3rd St,3236772470.0,american,american,other,2.0,4.0,461,2.0,3.5,426,2.5,4.5,35,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2400.0,1000.0,2400.0,1000.0,2230.0
338,India's Grill,Los Angeles,90048.0,428 S San Vicente Blvd,3106593903.0,asian other,indian,other,2.0,4.25,487,2.0,4.0,458,2.5,4.5,29,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2400.0,1100.0,2400.0,1100.0,2330.0
339,Tres by Jose Andres,Los Angeles,90048.0,465 S La Cienega Bvld,3102465551.0,breakfast & brunch,american,breakfast & brunch,3.0,4.25,452,3.0,4.0,381,4.0,4.5,71,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2330.0,630.0,2330.0,630.0,2230.0
340,Culina,Los Angeles,90048.0,300 S Doheny Dr,3108604000.0,italian,italian,other,3.0,4.25,656,3.0,4.0,412,4.0,4.5,244,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2230.0
341,Pizzeria Il Fico,Los Angeles,90048.0,310 S Robertson Blvd,3102713426.0,pizza,italian,pizza,2.0,4.5,445,2.0,4.5,360,2.5,4.5,85,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
342,C.O.D. Seafood House & Raw Bar,Los Angeles,90048.0,8408 W 3rd St,3236589188.0,seafood,other,seafood,3.0,4.5,371,3.0,4.5,335,2.5,4.5,36,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,200.0,1145.0,200.0,1145.0,2300.0
343,Souplantation,Los Angeles,90048.0,100 N La Cienega Blvd,3102899610.0,other,other,other,2.0,3.75,323,2.0,3.5,295,1.0,4.0,28,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1000.0,2100.0
344,Cuvee,Los Angeles,90048.0,145 S Robertson Blvd,3102714333.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,353,2.0,3.5,313,2.5,4.5,40,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,1700.0
345,Gracias Madre,West Hollywood,90069.0,8905 Melrose Ave,3239782170.0,mexican,mexican,other,2.0,4.25,3525,2.0,4.0,2996,2.5,4.5,529,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1000.0,2300.0,1000.0,2300.0
346,Urth Caffe,West Hollywood,90069.0,8565 Melrose Ave,3106590628.0,cafe,other,cafe,2.0,4.25,2979,2.0,4.0,2446,2.5,4.5,533,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
347,Sur Restaurant & Grill,Los Angeles,90069.0,606 N Robertson Blvd,3102892824.0,american,american,other,3.0,3.75,3434,3.0,3.5,2652,2.5,4.0,782,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,100.0,1700.0,130.0,1100.0,1500.0,1700.0,130.0
348,Fig & Olive Melrose Place,West Hollywood,90069.0,8490 Melrose Pl,3103609100.0,mediterranean,mediterranean,other,3.0,4.0,2585,3.0,4.0,2146,4.0,4.0,439,1130.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1130.0,2300.0,1100.0,2200.0
349,Taste on Melrose,West Hollywood,90069.0,8454 Melrose Ave,3238526888.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,2288,2.0,4.0,2096,2.5,4.0,192,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
350,The Abbey Food & Bar,West Hollywood,90069.0,696 N Robertson Blvd,3102898410.0,american,american,other,2.0,3.75,2119,2.0,3.5,1918,2.5,4.0,201,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,900.0,200.0,900.0,200.0
351,Lucques,West Hollywood,90069.0,8474 Melrose Ave,3236556277.0,american,american,other,3.0,4.25,1358,3.0,4.0,1056,4.0,4.5,302,1800.0,2130.0,1200.0,1430.0,1800.0,2130.0,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0,1800.0,2200.0
352,Saddle Ranch Chop House,West Hollywood,90069.0,8371 W Sunset Blvd,3236562007.0,steakhouse,american,steakhouse,2.0,4.0,3008,2.0,3.5,1569,2.5,4.5,1439,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
353,Barton G The Restaurant,Los Angeles,90069.0,861 N La Cienega Blvd,3103881888.0,american,american,other,3.0,4.0,1783,3.0,3.5,1626,4.0,4.5,157,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2200.0
354,Shake Shack,West Hollywood,90069.0,8520 Santa Monica Blvd,3234883010.0,fast food,american,fast food,2.0,3.75,1690,2.0,3.5,1539,1.0,4.0,151,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0
355,Katana,West Hollywood,90069.0,8439 W Sunset Blvd,3236508585.0,sushi,japanese,sushi,3.0,4.25,1844,3.0,4.0,1366,4.0,4.5,478,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1800.0,2400.0,1800.0,30.0,1800.0,30.0,1730.0,2300.0
356,Hugo's,West Hollywood,90069.0,8401 Santa Monica Blvd,3236543993.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,1363,2.0,4.0,1131,2.5,4.0,232,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,800.0,2200.0,800.0,2200.0
357,Cecconi's,Los Angeles,90069.0,8764 Melrose Ave,3104322000.0,breakfast & brunch,italian,breakfast & brunch,3.0,3.75,1567,3.0,3.5,1127,4.0,4.0,440,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,100.0,800.0,2300.0
358,Nobu West Hollywood,West Hollywood,90069.0,903 N La Cienega Blvd,3106575711.0,sushi,japanese,sushi,4.0,4.25,1471,4.0,4.0,1042,4.0,4.5,429,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
359,Eveleigh,West Hollywood,90069.0,8752 W Sunset Blvd,4242391630.0,breakfast & brunch,american,breakfast & brunch,3.0,3.75,1335,3.0,3.5,1083,2.5,4.0,252,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1700.0,100.0
360,Catch LA,Los Angeles,90069.0,8715 Melrose Ave,3233476060.0,sushi,american,sushi,3.0,4.0,1368,3.0,3.5,1188,2.5,4.5,180,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1100.0,1500.0,1700.0,200.0
361,Vito's Pizza,Los Angeles,90069.0,846 N La Cienega Blvd,3106526859.0,pizza,italian,pizza,2.0,4.25,1035,2.0,4.0,950,2.5,4.5,85,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
362,The Church Key,West Hollywood,90069.0,8730 W Sunset Blvd,4242493700.0,american,american,other,3.0,4.0,1017,3.0,4.0,916,2.5,4.0,101,1700.0,2400.0,1700.0,2400.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1730.0,100.0,1000.0,1500.0
363,Koi,West Hollywood,90069.0,730 N La Cienega Blvd,3106599449.0,sushi,japanese,sushi,3.0,4.0,1127,3.0,4.0,873,4.0,4.0,254,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2330.0,1800.0,2330.0,1800.0,2200.0
364,Fresh Corn Grill,West Hollywood,90069.0,8714 Santa Monica Blvd,3108559592.0,pizza,american,pizza,2.0,4.5,915,2.0,4.5,834,2.5,4.5,81,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1130.0,2100.0
365,E.P & L.P,West Hollywood,90069.0,603 N La Cienega Blvd,3108559955.0,bars,other,bars,3.0,3.5,1015,3.0,3.0,885,2.5,4.0,130,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1200.0,200.0,1200.0,200.0
366,kitchen24,West Hollywood,90069.0,8575 Santa Monica Blvd,4247770959.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,1474,2.0,3.5,863,2.5,4.0,611,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,1700.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
367,La Boheme,West Hollywood,90069.0,8400 Santa Monica Blvd,3238482360.0,bars,american,bars,3.0,3.75,921,3.0,3.5,786,2.5,4.0,135,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1700.0,2230.0,1700.0,2130.0,1700.0,2230.0
368,Bambou Le Pho,West Hollywood,90069.0,8351 Santa Monica Blvd,3238488881.0,vietnamese,vietnamese,other,2.0,4.25,837,2.0,4.0,816,1.0,4.5,21,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
369,Barney's Beanery,West Hollywood,90069.0,8447 Santa Monica Blvd,3236542287.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,997,2.0,3.5,743,2.5,4.0,254,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,200.0,900.0,200.0
370,Bossa Nova Brazilian Cuisine,West Hollywood,90069.0,685 N Robertson Blvd,3106575070.0,other,brazilian,other,2.0,3.75,920,2.0,3.5,734,2.5,4.0,186,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,330.0,1100.0,330.0,1100.0,2400.0
371,Rainbow Bar & Grill,Los Angeles,90069.0,9015 W Sunset Blvd,3102784232.0,bars,american,bars,2.0,4.0,1132,2.0,3.5,752,2.5,4.5,380,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1700.0,200.0,1700.0,200.0
372,Tender Greens,West Hollywood,90069.0,8759 Santa Monica Blvd,3103581919.0,american,american,other,2.0,4.25,792,2.0,4.0,674,2.5,4.5,118,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
373,Night + Market,West Hollywood,90069.0,9043 W Sunset Blvd,3102759724.0,thai,thai,other,2.0,4.0,736,2.0,3.5,674,2.5,4.5,62,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1700.0,2230.0
374,Carney's,West Hollywood,90069.0,8351 W Sunset Blvd,3236548300.0,fast food,american,fast food,1.0,4.25,1085,1.0,4.0,661,1.0,4.5,424,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,300.0,1100.0,300.0,1100.0,2400.0
375,Tortilla Republic Grill & Tequileria,West Hollywood,90069.0,616 N Robertson Blvd,3106579888.0,breakfast & brunch,mexican,breakfast & brunch,2.0,4.25,840,2.0,4.0,687,2.5,4.5,153,1500.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
376,Phonomenal,West Hollywood,90069.0,8543 Santa Monica Blvd,4242493825.0,vietnamese,vietnamese,other,2.0,4.0,699,2.0,4.0,666,1.0,4.0,33,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0
377,Dan Tana's,Los Angeles,90069.0,9071 Santa Monica Blvd,3102759444.0,italian,italian,other,3.0,3.75,939,3.0,3.5,690,4.0,4.0,249,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,30.0
378,Craig's,West Hollywood,90069.0,8826 Melrose Ave,3102761900.0,american,american,other,3.0,4.0,937,3.0,4.0,710,4.0,4.0,227,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0
379,Mels Drive-In,West Hollywood,90069.0,8585 W Sunset Blvd,3108547201.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,1410,2.0,3.5,641,2.5,4.0,769,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
380,Komodo,Los Angeles,90035.0,8809 W Pico Blvd,3102465153.0,asian other,other,other,2.0,4.5,1749,2.0,4.5,1674,1.0,4.5,75,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
381,Versailles Cuban Restaurant,Los Angeles,90035.0,1415 S La Cienega Blvd,3102890392.0,other,other,other,2.0,4.0,1453,2.0,4.0,1300,2.5,4.0,153,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
382,A Food Affair,Los Angeles,90035.0,1513 S Robertson Blvd,3105579795.0,american,american,other,2.0,4.5,1008,2.0,4.5,975,2.5,4.5,33,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1700.0,2200.0,1730.0,2130.0,1730.0,2200.0
383,Sotto,Los Angeles,90035.0,9575 W Pico Blvd,3102770210.0,pizza,italian,pizza,3.0,4.0,875,3.0,4.0,745,2.5,4.0,130,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2230.0,1730.0,2230.0,1730.0,2130.0
384,Natalee Thai,Los Angeles,90035.0,998 S Robertson Blvd,3108559380.0,thai,thai,other,2.0,3.75,470,2.0,3.5,454,2.5,4.0,16,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2200.0
385,Tuk Tuk Thai,Los Angeles,90035.0,8875 W Pico Blvd,3108601872.0,thai,thai,other,2.0,3.75,390,2.0,3.5,366,2.5,4.0,24,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1300.0,2200.0,1700.0,2200.0
386,Jeff's Gourmet Sausage Factory,Los Angeles,90035.0,8930 W Pico Blvd,3108588590.0,fast food,american,fast food,2.0,4.25,408,2.0,4.0,350,1.0,4.5,58,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,930.0,1400.0,1100.0,2300.0,2130.0,100.0
387,Sqirl Cafe,Los Angeles,90029.0,720 N Virgil Ave,3232848147.0,cafe,american,cafe,2.0,4.25,1555,2.0,4.0,1466,2.5,4.5,89,630.0,1600.0,630.0,1600.0,630.0,1600.0,630.0,1600.0,630.0,1600.0,800.0,1600.0,800.0,1600.0
388,The Kitchen,Los Angeles,90029.0,4348 Fountain Ave,3236643663.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,1362,2.0,4.0,1288,2.5,4.5,74,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1000.0,2400.0,1000.0,2200.0
389,India's Restaurant,Los Angeles,90029.0,4366 Fountain Ave,3239129230.0,asian other,indian,other,2.0,4.25,1071,2.0,4.0,1046,2.5,4.5,25,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
390,Wat Dong Moon Lek Noodle,Los Angeles,90029.0,4356 Fountain Ave,3236665993.0,thai,thai,other,2.0,4.5,875,2.0,4.0,867,2.5,5.0,8,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
391,Cafe Stella,Los Angeles,90029.0,3932 W Sunset Blvd,3236660265.0,other,french,other,3.0,3.75,886,3.0,3.5,805,2.5,4.0,81,1500.0,2200.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,1500.0,1800.0,2300.0
392,Boo's Philly Cheesesteaks and Hoagies,Los Angeles,90029.0,4501 Fountain Ave,3236611955.0,fast food,american,fast food,1.0,4.5,814,1.0,4.5,785,1.0,4.5,29,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
393,Bulan Thai Vegetarian Restaurant,Los Angeles,90029.0,4114 Santa Monica Blvd,3239131488.0,thai,thai,other,2.0,4.25,624,2.0,4.0,612,2.5,4.5,12,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0
394,Square One Dining,Los Angeles,90029.0,4854 Fountain Ave,3236611109.0,cafe,american,cafe,2.0,4.0,1591,2.0,4.0,1513,2.5,4.0,78,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0
395,L A Rose Cafe,Los Angeles,90029.0,4749 Fountain Ave,3236624024.0,asian other,other,other,2.0,4.25,823,2.0,4.0,789,2.5,4.5,34,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,1000.0,1630.0
396,DeSano Pizza Bakery,Los Angeles,90029.0,4959 Santa Monica Blvd,3239137000.0,pizza,italian,pizza,2.0,4.5,926,2.0,4.5,831,1.0,4.5,95,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
397,Tacos El Gavilan,Los Angeles,90011.0,1900 S Central Ave,2137426677.0,breakfast & brunch,mexican,breakfast & brunch,1.0,4.25,271,1.0,4.0,261,1.0,4.5,10,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,300.0,900.0,300.0,900.0,2400.0
398,Cook's Tortas,Monterey Park,91754.0,1944 S Atlantic Blvd,3232783536.0,mexican,mexican,other,2.0,4.25,2008,2.0,4.0,1981,2.5,4.5,27,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1100.0,1600.0
399,The Hat,Monterey Park,91754.0,2300 S Atlantic Blvd,3237213656.0,fast food,american,fast food,1.0,4.0,592,1.0,4.0,550,1.0,4.0,42,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,1000.0,100.0
400,Pokiholic,Monterey Park,91754.0,2201 S Atlantic Blvd,3232685988.0,seafood,japanese,seafood,1.0,4.5,503,1.0,4.0,498,,5.0,5,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
401,Shakas,Monterey Park,91754.0,2300 S Garfield Ave,3238882695.0,other,other,other,1.0,3.75,447,1.0,3.5,430,1.0,4.0,17,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2200.0,1000.0,2200.0,1000.0,2100.0
402,Taihei Restaurant,Monterey Park,91754.0,2195 S Garfield Ave,3237261787.0,sushi,japanese,sushi,2.0,4.25,420,2.0,4.0,409,2.5,4.5,11,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0
403,Z's Crazy Good,Monterey Park,91754.0,1470 Monterey Pass Rd,3232607996.0,breakfast & brunch,mediterranean,breakfast & brunch,1.0,4.25,434,1.0,4.0,425,1.0,4.5,9,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,800.0,1600.0,,
404,Tasty Garden,Monterey Park,91754.0,500 N Atlantic Blvd,6268720900.0,american,american,other,2.0,3.5,1022,2.0,3.0,1006,2.5,4.0,16,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
405,Atlantic Seafood & Dim Sum restaurant,Monterey Park,91754.0,500 N Atlantic Blvd,6268720388.0,seafood,chinese,seafood,2.0,3.75,857,2.0,3.5,833,2.5,4.0,24,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
406,Happy Family 3,Monterey Park,91754.0,500 N Atlantic Blvd,6262828986.0,chinese,chinese,other,2.0,4.0,593,2.0,4.0,573,2.5,4.0,20,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0
407,Mama Lu Dumpling House Mp,Monterey Park,91754.0,501 W Garvey Ave,6262822256.0,seafood,chinese,seafood,2.0,4.0,1544,2.0,4.0,1452,1.0,4.0,92,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0
408,NBC Seafood,Monterey Park,91754.0,404 S Atlantic Blvd,6262822323.0,seafood,chinese,seafood,2.0,3.75,1452,2.0,3.5,1351,2.5,4.0,101,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
409,Daikokkuya,Monterey Park,91754.0,111 N Atlantic Blvd,6265701930.0,japanese,japanese,ramen,2.0,4.0,1239,2.0,3.5,1228,1.0,4.5,11,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
410,Tokyo Fried Chicken Co,Monterey Park,91754.0,122 S Atlantic Blvd,6262829829.0,japanese,japanese,other,2.0,4.0,1136,2.0,4.0,1114,2.5,4.0,22,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0,1730.0,2245.0,1730.0,2245.0
411,Thai Paradise,Monterey Park,91754.0,141 N Atlantic Blvd,6262818886.0,thai,thai,other,2.0,4.25,1157,2.0,4.5,1141,1.0,4.0,16,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
