id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
337,Goldies,Los Angeles,90048.0,8422 W 3rd St,3236772470.0,american,american,other,2.25,4.0,461,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2400.0,1000.0,2400.0,1000.0,2230.0
338,India's Grill,Los Angeles,90048.0,428 S San Vicente Blvd,3106593903.0,asian other,indian,other,2.25,4.25,487,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2400.0,1100.0,2400.0,1100.0,2330.0
339,Tres by Jose Andres,Los Angeles,90048.0,465 S La Cienega Bvld,3102465551.0,breakfast & brunch,american,breakfast & brunch,3.5,4.25,452,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2330.0,630.0,2330.0,630.0,2230.0
340,Culina,Los Angeles,90048.0,300 S Doheny Dr,3108604000.0,italian,italian,other,3.5,4.25,656,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2230.0
341,Pizzeria Il Fico,Los Angeles,90048.0,310 S Robertson Blvd,3102713426.0,pizza,italian,pizza,2.25,4.5,445,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
342,C.O.D. Seafood House & Raw Bar,Los Angeles,90048.0,8408 W 3rd St,3236589188.0,seafood,other,seafood,2.75,4.5,371,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,200.0,1145.0,200.0,1145.0,2300.0
343,Souplantation,Los Angeles,90048.0,100 N La Cienega Blvd,3102899610.0,other,other,other,1.5,3.75,323,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1000.0,2100.0
344,Cuvee,Los Angeles,90048.0,145 S Robertson Blvd,3102714333.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,353,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,1700.0
345,Gracias Madre,West Hollywood,90069.0,8905 Melrose Ave,3239782170.0,mexican,mexican,other,2.25,4.25,3525,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1000.0,2300.0,1000.0,2300.0
346,Urth Caffe,West Hollywood,90069.0,8565 Melrose Ave,3106590628.0,cafe,other,cafe,2.25,4.25,2979,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
347,Sur Restaurant & Grill,Los Angeles,90069.0,606 N Robertson Blvd,3102892824.0,american,american,other,2.75,3.75,3434,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,100.0,1700.0,130.0,1100.0,1500.0,1700.0,130.0
348,Fig & Olive Melrose Place,West Hollywood,90069.0,8490 Melrose Pl,3103609100.0,mediterranean,mediterranean,other,3.5,4.0,2585,1130.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1130.0,2300.0,1100.0,2200.0
349,Taste on Melrose,West Hollywood,90069.0,8454 Melrose Ave,3238526888.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,2288,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
350,The Abbey Food & Bar,West Hollywood,90069.0,696 N Robertson Blvd,3102898410.0,american,american,other,2.25,3.75,2119,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,900.0,200.0,900.0,200.0
351,Lucques,West Hollywood,90069.0,8474 Melrose Ave,3236556277.0,american,american,other,3.5,4.25,1358,1800.0,2130.0,1200.0,1430.0,1800.0,2130.0,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0,1800.0,2200.0
352,Saddle Ranch Chop House,West Hollywood,90069.0,8371 W Sunset Blvd,3236562007.0,steakhouse,american,steakhouse,2.25,4.0,3008,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
353,Barton G The Restaurant,Los Angeles,90069.0,861 N La Cienega Blvd,3103881888.0,american,american,other,3.5,4.0,1783,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2200.0
354,Shake Shack,West Hollywood,90069.0,8520 Santa Monica Blvd,3234883010.0,fast food,american,fast food,1.5,3.75,1690,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0
355,Katana,West Hollywood,90069.0,8439 W Sunset Blvd,3236508585.0,sushi,japanese,sushi,3.5,4.25,1844,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1800.0,2400.0,1800.0,30.0,1800.0,30.0,1730.0,2300.0
356,Hugo's,West Hollywood,90069.0,8401 Santa Monica Blvd,3236543993.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,1363,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,800.0,2200.0,800.0,2200.0
357,Cecconi's,Los Angeles,90069.0,8764 Melrose Ave,3104322000.0,breakfast & brunch,italian,breakfast & brunch,3.5,3.75,1567,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,100.0,800.0,2300.0
358,Nobu West Hollywood,West Hollywood,90069.0,903 N La Cienega Blvd,3106575711.0,sushi,japanese,sushi,4.0,4.25,1471,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
359,Eveleigh,West Hollywood,90069.0,8752 W Sunset Blvd,4242391630.0,breakfast & brunch,american,breakfast & brunch,2.75,3.75,1335,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1700.0,100.0
360,Catch LA,Los Angeles,90069.0,8715 Melrose Ave,3233476060.0,sushi,american,sushi,2.75,4.0,1368,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1100.0,1500.0,1700.0,200.0
361,Vito's Pizza,Los Angeles,90069.0,846 N La Cienega Blvd,3106526859.0,pizza,italian,pizza,2.25,4.25,1035,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
362,The Church Key,West Hollywood,90069.0,8730 W Sunset Blvd,4242493700.0,american,american,other,2.75,4.0,1017,1700.0,2400.0,1700.0,2400.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1730.0,100.0,1000.0,1500.0
363,Koi,West Hollywood,90069.0,730 N La Cienega Blvd,3106599449.0,sushi,japanese,sushi,3.5,4.0,1127,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2330.0,1800.0,2330.0,1800.0,2200.0
364,Fresh Corn Grill,West Hollywood,90069.0,8714 Santa Monica Blvd,3108559592.0,pizza,american,pizza,2.25,4.5,915,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1130.0,2100.0
365,E.P & L.P,West Hollywood,90069.0,603 N La Cienega Blvd,3108559955.0,bars,other,bars,2.75,3.5,1015,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1200.0,200.0,1200.0,200.0
366,kitchen24,West Hollywood,90069.0,8575 Santa Monica Blvd,4247770959.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,1474,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,1700.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
367,La Boheme,West Hollywood,90069.0,8400 Santa Monica Blvd,3238482360.0,bars,american,bars,2.75,3.75,921,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1700.0,2230.0,1700.0,2130.0,1700.0,2230.0
368,Bambou Le Pho,West Hollywood,90069.0,8351 Santa Monica Blvd,3238488881.0,vietnamese,vietnamese,other,1.5,4.25,837,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
369,Barney's Beanery,West Hollywood,90069.0,8447 Santa Monica Blvd,3236542287.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,997,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,200.0,900.0,200.0
370,Bossa Nova Brazilian Cuisine,West Hollywood,90069.0,685 N Robertson Blvd,3106575070.0,other,brazilian,other,2.25,3.75,920,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,330.0,1100.0,330.0,1100.0,2400.0
371,Rainbow Bar & Grill,Los Angeles,90069.0,9015 W Sunset Blvd,3102784232.0,bars,american,bars,2.25,4.0,1132,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1700.0,200.0,1700.0,200.0
372,Tender Greens,West Hollywood,90069.0,8759 Santa Monica Blvd,3103581919.0,american,american,other,2.25,4.25,792,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
373,Night + Market,West Hollywood,90069.0,9043 W Sunset Blvd,3102759724.0,thai,thai,other,2.25,4.0,736,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1700.0,2230.0
374,Carney's,West Hollywood,90069.0,8351 W Sunset Blvd,3236548300.0,fast food,american,fast food,1.0,4.25,1085,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,300.0,1100.0,300.0,1100.0,2400.0
375,Tortilla Republic Grill & Tequileria,West Hollywood,90069.0,616 N Robertson Blvd,3106579888.0,breakfast & brunch,mexican,breakfast & brunch,2.25,4.25,840,1500.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
376,Phonomenal,West Hollywood,90069.0,8543 Santa Monica Blvd,4242493825.0,vietnamese,vietnamese,other,1.5,4.0,699,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0
377,Dan Tana's,Los Angeles,90069.0,9071 Santa Monica Blvd,3102759444.0,italian,italian,other,3.5,3.75,939,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,30.0
378,Craig's,West Hollywood,90069.0,8826 Melrose Ave,3102761900.0,american,american,other,3.5,4.0,937,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,30.0
379,Mels Drive-In,West Hollywood,90069.0,8585 W Sunset Blvd,3108547201.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,1410,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
380,Komodo,Los Angeles,90035.0,8809 W Pico Blvd,3102465153.0,asian other,other,other,1.5,4.5,1749,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
381,Versailles Cuban Restaurant,Los Angeles,90035.0,1415 S La Cienega Blvd,3102890392.0,other,other,other,2.25,4.0,1453,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
382,A Food Affair,Los Angeles,90035.0,1513 S Robertson Blvd,3105579795.0,american,american,other,2.25,4.5,1008,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1700.0,2200.0,1730.0,2130.0,1730.0,2200.0
383,Sotto,Los Angeles,90035.0,9575 W Pico Blvd,3102770210.0,pizza,italian,pizza,2.75,4.0,875,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2230.0,1730.0,2230.0,1730.0,2130.0
384,Natalee Thai,Los Angeles,90035.0,998 S Robertson Blvd,3108559380.0,thai,thai,other,2.25,3.75,470,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2200.0
385,Tuk Tuk Thai,Los Angeles,90035.0,8875 W Pico Blvd,3108601872.0,thai,thai,other,2.25,3.75,390,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1300.0,2200.0,1700.0,2200.0
386,Jeff's Gourmet Sausage Factory,Los Angeles,90035.0,8930 W Pico Blvd,3108588590.0,fast food,american,fast food,1.5,4.25,408,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,930.0,1400.0,1100.0,2300.0,2130.0,100.0
387,Sqirl Cafe,Los Angeles,90029.0,720 N Virgil Ave,3232848147.0,cafe,american,cafe,2.25,4.25,1555,630.0,1600.0,630.0,1600.0,630.0,1600.0,630.0,1600.0,630.0,1600.0,800.0,1600.0,800.0,1600.0
388,The Kitchen,Los Angeles,90029.0,4348 Fountain Ave,3236643663.0,breakfast & brunch,american,breakfast & brunch,2.25,4.25,1362,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1000.0,2400.0,1000.0,2200.0
389,India's Restaurant,Los Angeles,90029.0,4366 Fountain Ave,3239129230.0,asian other,indian,other,2.25,4.25,1071,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
390,Wat Dong Moon Lek Noodle,Los Angeles,90029.0,4356 Fountain Ave,3236665993.0,thai,thai,other,2.25,4.5,875,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
391,Cafe Stella,Los Angeles,90029.0,3932 W Sunset Blvd,3236660265.0,other,french,other,2.75,3.75,886,1500.0,2200.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,1500.0,1800.0,2300.0
392,Boo's Philly Cheesesteaks and Hoagies,Los Angeles,90029.0,4501 Fountain Ave,3236611955.0,fast food,american,fast food,1.0,4.5,814,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
393,Bulan Thai Vegetarian Restaurant,Los Angeles,90029.0,4114 Santa Monica Blvd,3239131488.0,thai,thai,other,2.25,4.25,624,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0,1700.0,2200.0,1130.0,1530.0
394,Square One Dining,Los Angeles,90029.0,4854 Fountain Ave,3236611109.0,cafe,american,cafe,2.25,4.0,1591,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0,830.0,1500.0
395,L A Rose Cafe,Los Angeles,90029.0,4749 Fountain Ave,3236624024.0,asian other,other,other,2.25,4.25,823,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,1000.0,1630.0
396,DeSano Pizza Bakery,Los Angeles,90029.0,4959 Santa Monica Blvd,3239137000.0,pizza,italian,pizza,1.5,4.5,926,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
397,Tacos El Gavilan,Los Angeles,90011.0,1900 S Central Ave,2137426677.0,breakfast & brunch,mexican,breakfast & brunch,1.0,4.25,271,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,300.0,900.0,300.0,900.0,2400.0
398,Cook's Tortas,Monterey Park,91754.0,1944 S Atlantic Blvd,3232783536.0,mexican,mexican,other,2.25,4.25,2008,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1100.0,1600.0
399,The Hat,Monterey Park,91754.0,2300 S Atlantic Blvd,3237213656.0,fast food,american,fast food,1.0,4.0,592,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,1000.0,100.0
400,Pokiholic,Monterey Park,91754.0,2201 S Atlantic Blvd,3232685988.0,seafood,japanese,seafood,1.0,4.5,503,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
401,Shakas,Monterey Park,91754.0,2300 S Garfield Ave,3238882695.0,other,other,other,1.0,3.75,447,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2200.0,1000.0,2200.0,1000.0,2100.0
402,Taihei Restaurant,Monterey Park,91754.0,2195 S Garfield Ave,3237261787.0,sushi,japanese,sushi,2.25,4.25,420,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0,1700.0,2100.0,1130.0,1400.0
403,Z's Crazy Good,Monterey Park,91754.0,1470 Monterey Pass Rd,3232607996.0,breakfast & brunch,mediterranean,breakfast & brunch,1.0,4.25,434,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,800.0,1600.0,,
404,Tasty Garden,Monterey Park,91754.0,500 N Atlantic Blvd,6268720900.0,american,american,other,2.25,3.5,1022,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
405,Atlantic Seafood & Dim Sum restaurant,Monterey Park,91754.0,500 N Atlantic Blvd,6268720388.0,seafood,chinese,seafood,2.25,3.75,857,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
406,Happy Family 3,Monterey Park,91754.0,500 N Atlantic Blvd,6262828986.0,chinese,chinese,other,2.25,4.0,593,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0,1700.0,2100.0,1115.0,1500.0
407,Mama Lu Dumpling House Mp,Monterey Park,91754.0,501 W Garvey Ave,6262822256.0,seafood,chinese,seafood,1.5,4.0,1544,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0
408,NBC Seafood,Monterey Park,91754.0,404 S Atlantic Blvd,6262822323.0,seafood,chinese,seafood,2.25,3.75,1452,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
409,Daikokkuya,Monterey Park,91754.0,111 N Atlantic Blvd,6265701930.0,japanese,japanese,ramen,1.5,4.0,1239,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
410,Tokyo Fried Chicken Co,Monterey Park,91754.0,122 S Atlantic Blvd,6262829829.0,japanese,japanese,other,2.25,4.0,1136,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0,1730.0,2245.0,1730.0,2245.0
411,Thai Paradise,Monterey Park,91754.0,141 N Atlantic Blvd,6262818886.0,thai,thai,other,1.5,4.25,1157,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
412,Hot Pot Hot Pot,Monterey Park,91754.0,120 S Atlantic Blvd,6262821089.0,chinese,chinese,other,2.25,4.0,913,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1200.0,2400.0,1200.0,2400.0
413,Duck House,Monterey Park,91754.0,501 S Atlantic Blvd,6262843227.0,seafood,chinese,seafood,2.25,3.75,800,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
414,Tokyo Shabu,Monterey Park,91754.0,141 N Atlantic Blvd,6262826795.0,japanese,japanese,other,2.25,4.0,759,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0
415,King Taco,Los Angeles,90022.0,4504 E 3rd St,3232644067.0,mexican,mexican,other,1.0,3.75,879,730.0,300.0,730.0,300.0,730.0,300.0,730.0,2400.0,2400.0,2400.0,2400.0,2400.0,1200.0,300.0
416,La Azteca Tortilleria,Los Angeles,90022.0,4538 E Cesar E Chavez Ave,3232625977.0,mexican,mexican,other,1.0,4.5,766,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,700.0,1530.0
417,Tamales Liliana,Los Angeles,90022.0,4629 E Cesar E Chavez Ave,3237800989.0,mexican,mexican,other,1.0,4.0,527,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0
418,Lupe's Burritos,Los Angeles,90022.0,4642 E 3rd St,3232666881.0,mexican,mexican,other,1.0,4.5,340,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,1700.0,1100.0,1700.0
419,Tamayo,Los Angeles,90022.0,5300 E Olympic Blvd,3232604700.0,mexican,mexican,other,2.25,4.25,251,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2200.0,1700.0,2200.0,1700.0,2200.0
420,Steven's Steak & Seafood House,Commerce,90040.0,5332 Stevens Pl,3237239856.0,seafood,american,seafood,2.25,4.0,777,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1500.0,200.0,1200.0,200.0
421,Ruby's Diner,Los Angeles,90040.0,100 Citadel Dr,3233827829.0,burger,american,burger,2.25,3.75,591,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0
422,Farmer Boys,Commerce,90040.0,6315 Telegraph Rd,3237275000.0,fast food,other,fast food,1.0,3.75,238,500.0,100.0,500.0,100.0,500.0,100.0,500.0,100.0,500.0,100.0,500.0,100.0,500.0,100.0
423,Arena Sports Bar,Commerce,90040.0,6131 Telegraph Rd,3237212100.0,american,american,other,1.5,3.75,105,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,900.0,130.0
424,Mariscos Jalisco,Los Angeles,90023.0,3040 E Olympic Blvd,3235286701.0,seafood,mexican,seafood,1.0,4.75,526,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1730.0
425,Casa Vega,Los Angeles,91423.0,13301 Ventura Blvd,8187884868.0,bars,mexican,bars,2.25,3.5,1702,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0
426,The Local Peasant,Los Angeles,91423.0,14058 Ventura Blvd,8185010234.0,bars,american,bars,2.25,4.25,1495,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1600.0,200.0,1100.0,200.0,1100.0,200.0
427,Boneyard Bistro,Los Angeles,91423.0,13539 Ventura Blvd,8189067427.0,barbecue,american,barbecue,2.25,4.0,1213,1630.0,200.0,1630.0,200.0,1630.0,200.0,1630.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0
428,Cafe Bizou,Los Angeles,91423.0,14016 Ventura Blvd,8187883536.0,american,american,other,2.25,4.0,1296,1130.0,1430.0,1700.0,2100.0,1130.0,1430.0,1700.0,2100.0,1130.0,1430.0,1700.0,2100.0,1130.0,1430.0
429,Sweet Butter Kitchen Cafe Market,Los Angeles,91423.0,13824 Ventura Blvd,8187882832.0,cafe,american,cafe,2.25,3.75,1123,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0
430,Mendocino Farms,Los Angeles,91423.0,14141 Ventura Blvd,8182059744.0,american,american,other,2.25,4.5,1035,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
431,Tony's Mexican Grills,Los Angeles,91423.0,12910 Magnolia Blvd,8187695754.0,mexican,mexican,other,1.0,4.25,511,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0
432,The Great Greek Restaurant and Taverna,Los Angeles,91423.0,13362 Ventura Blvd,8189055250.0,mediterranean,mediterranean,other,2.25,4.25,698,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
433,El Mercadito del Este de Los Angeles,Los Angeles,90063.0,3425 E 1st St,3232624507.0,mexican,mexican,other,1.5,4.25,261,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2100.0,900.0,2100.0,900.0,2100.0
434,Teresitas Restaurant,Los Angeles,90063.0,3826 E 1st St,3232666045.0,mexican,mexican,other,2.25,4.5,190,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,2100.0,800.0,2100.0,800.0,1700.0,800.0,2100.0
435,Tamales Liliana,Los Angeles,90063.0,3448 E 1st St,3237800839.0,mexican,mexican,other,1.0,4.25,92,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,700.0,2100.0,700.0,2100.0
436,El Mercadito del Este de Los Angeles,Los Angeles,90063.0,3425 E 1st St,3232683451.0,mexican,mexican,other,1.5,3.5,102,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,100.0,900.0,130.0,900.0,130.0,900.0,100.0
437,Magic Castle,Los Angeles,90028.0,7001 Franklin Ave,3238513313.0,american,american,other,3.5,4.25,2400,1700.0,200.0,1700.0,200.0,1700.0,200.0,1645.0,200.0,1100.0,1500.0,1645.0,200.0,1000.0,1500.0
438,Roscoe's House of Chicken & Waffles,Los Angeles,90028.0,1514 N Gower St,3234667453.0,breakfast & brunch,american,breakfast & brunch,1.5,4.0,3968,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,400.0,800.0,400.0,800.0,2400.0
439,Palm Thai Restaurant,Los Angeles,90028.0,5900 Hollywood Blvd,3234625073.0,seafood,thai,seafood,2.25,4.0,2513,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
440,25 Degrees,Los Angeles,90028.0,7000 Hollywood Blvd,3237857244.0,burger,american,burger,2.25,4.0,2417,1200.0,2200.0,,,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
441,Stout Burgers & Beers,Los Angeles,90028.0,1544 N Cahuenga Blvd,3234693801.0,burger,american,burger,2.25,4.25,1931,1130.0,400.0,1130.0,400.0,1130.0,400.0,1130.0,400.0,1130.0,400.0,1130.0,400.0,1130.0,400.0
