id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
b553,Square One Dining,American,Cafe,4854 Fountain Ave,Los Angeles,90029,3236611109,2.5,4,78,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500
b554,Tender Greens,American,Healthy,9523 Culver Blvd,Culver City,90232,3108428300,2.5,4.5,147,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2200,1130,2200
b555,Cavatina,American,,1200 Alta Loma Rd,West Hollywood,90069,3103583759,2.5,4.5,83,700,2230,700,2230,700,2230,700,2230,700,2230,700,2230,700,2230
b556,Basix Cafe,American,Italian,8333 Santa Monica Blvd,Los Angeles,90069,3238482460,2.5,4,88,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
b557,33 Taps,American,,6263 Hollywood Blvd,Los Angeles,90028,3239621400,2.5,4,130,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200
b558,The Great Greek Restaurant and Taverna,Mediterranean,Greek,13362 Ventura Blvd,Los Angeles,91423,8189055250,2.5,4.5,75,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b559,Lunasia,Chinese,Asian,239 E Colorado Blvd,Pasadena,91101,6267938822,2.5,4.5,73,1000,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1000,2200
b560,Lemonade,American,Fast Food,Terminal 5 LAX,Los Angeles,,4247445978,2.5,4,150,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b561,Barrique,Italian,Vegetarian Friendly,796 Main St,Los Angeles,90291,3103999010,2.5,4.5,39,,,,,,,,,,,,,,
b562,A Food Affair,French,European,1515 S Robertson Blvd,Los Angeles,90035,3105579795,2.5,4.5,33,1700,2130,,,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200
b563,SUGARFISH by sushi nozawa,Japanese,Seafood,101 S La Brea Ave,Los Angeles,90036,3234883636,2.5,4.5,51,2400,2100,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b564,Gwen,American,Steakhouse,6600 W Sunset Blvd,Los Angeles,90028,3239467512,4,4,75,,,,,,,,,,,,,,
b565,J Trani's Ristorante,Italian,Seafood,584 W 9th St,Los Angeles,90731,3108321220,2.5,4.5,56,1100,1400,1730,2100,1600,2100,1600,2100,1130,1400,1130,1400,1700,2130
b566,El Cholo,Mexican,Latin,1037 S Flower St,Los Angeles,90015,2137467750,2.5,4,85,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b567,Bob's Big Boy,American,Vegetarian Friendly,4211 W Riverside Dr,Burbank,91505,8188439334,1,4,654,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b568,Komodo,International,Asian,235 Main St,Los Angeles,90291,3102556742,1,4.5,44,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b569,San Antonio Winery,Italian,American,737 Lamar St,Los Angeles,90031,3232231401,2.5,4.5,71,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,2000
b570,Panini Cafe,Mediterranean,Cafe,600 W 9th St,Los Angeles,90015,2134894200,2.5,4.5,91,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130
b571,Cindy's Eagle Rock,American,Vegetarian Friendly,1500 Colorado Blvd,Los Angeles,90041,3232577375,1,4.5,40,700,2200,700,1500,700,2200,700,2200,700,2200,700,2200,700,2200
b572,800 Degree,Pizza,Italian,10889 Lindbrook Dr,Los Angeles,90024,,1,4,170,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
b573,Jar,American,Steakhouse,8225 Beverly Blvd,Los Angeles,90048,3236556566,4,4,125,1000,1400,1730,2200,1730,2200,1730,2200,1730,2200,1730,2300,1730,2300
b574,Follow Your Heart Market & Cafe,American,Cafe,21825 Sherman Way,Los Angeles,91303,8183483240,2.5,4.5,61,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
b575,Baltaire,American,Steakhouse,11647 San Vicente Blvd,Los Angeles,90049,4242731660,4,4,106,1100,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,1200,1100,1200
b576,Le Pain Quotidien,French,Cafe,523 W 6th St,Los Angeles,90014,2132931546,2.5,4.5,43,800,1600,700,1700,700,1700,700,1700,700,1700,700,1700,800,1600
b577,SOL - Playa Vista,Mexican,Spanish,12775 Millennium,Los Angeles,90094,4242890066,2.5,4.5,40,,,,,,,,,,,,,,
b578,800 Degrees Neapolitan Pizzeria,Pizza,Italian,800 Wilshire Blvd,Los Angeles,90017,2135423790,2.5,4,77,,,,,,,,,,,,,,
b579,Thai Patio,Asian,Thai,5273 Hollywood Blvd,Los Angeles,90027,3234663894,1,4,104,1100,200,1100,200,1100,200,1100,200,1100,200,1100,400,1100,400
b580,LA Market,American,Gluten Free Options,900 W Olympic Blvd,Los Angeles,90015,2137438800,2.5,4,168,630,2200,630,2200,630,2200,630,2200,630,2200,630,2200,630,2200
b581,Au Lac Dtla,Asian,Vegetarian Friendly,710 W 1st St,Los Angeles,90012,2136172533,2.5,4.5,74,2400,2300,2400,2200,2400,2200,2400,2200,2400,2200,2400,2300,2400,2300
b582,Blaze Pizza,Pizza,Fast Food,110 S Fairfax Ave,Los Angeles,90036,3239318000,1,4.5,44,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b583,Shabu Shabu House Restaurant,Japanese,Asian,127 Japanese Village Plaza Mall,Los Angeles,90012,2136803890,2.5,4.5,75,,,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,,
b584,Fresh Corn Grill,American,Healthy,8714 Santa Monica Blvd,West Hollywood,90069,3108559592,2.5,4.5,81,1130,2130,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b585,Tom Bergin's Public House,Irish,,840 S Fairfax Ave,Los Angeles,90036,3239367151,2.5,4.5,45,1100,1900,1700,200,1700,200,1700,200,1700,200,1100,200,1100,200
b586,Siamese Garden,Asian,Thai,301 Washington Blvd,Los Angeles,90292,3108210098,2.5,4,71,1600,2200,1700,2200,1700,2200,1700,2200,1700,2200,1600,2300,1600,2300
b587,Colori Kitchen,Italian,,429 W 8th St,Los Angeles,90014,2136225950,2.5,4.5,86,,,1100,1430,1100,1430,1100,2100,1100,2100,1100,2200,1800,2200
b588,Da Pasquale,Italian,Pizza,9749 Santa Monica Blvd,Beverly Hills,90210,3108593884,2.5,4.5,233,,,1130,1500,1130,1500,1130,1500,1130,1500,1130,1500,1700,2200
b589,The Dresden Room,American,Italian,1760 N Vermont Ave,Los Angeles,90027,3236654294,2.5,4,90,1600,2130,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300
b590,Grill on the Alley,American,Steakhouse,9560 Dayton Way,Beverly Hills,90210,3102760615,4,4.5,254,1700,2100,1130,2100,1130,2200,1130,2200,1130,2200,1130,2230,1130,2230
b591,Dal Rae,American,Steakhouse,9023 Washington Blvd,Pico Rivera,90660,5629492444,4,4.5,153,1700,2300,1100,1500,1700,2200,1700,2200,1700,2200,1700,2200,1700,2300
b592,La Bruschetta Ristorante,Italian,,1621 Westwood Blvd,Los Angeles,90024,3104771052,2.5,4.5,50,1730,2130,2400,1400,2400,1400,2400,1400,2400,1400,2400,1400,1730,2230
b593,Pailin Thai Cuisine,Asian,Thai,5621 Hollywood Blvd,Los Angeles,90028,3234676775,1,4.5,37,,,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b594,Il Piccolino Trattoria,Italian,Vegetarian Friendly,350 N Robertson Blvd,West Hollywood,90048,3106592220,4,4.5,113,,,1130,2345,1130,2345,1130,2345,1130,2345,1130,2345,1130,1200
b595,Open Sesame!,Lebanese,Mediterranean,Beverly Blvd,West Hollywood,,3235251698,2.5,4.5,37,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b596,TLT Food,Mexican,American,1116 Westwood Blvd,Los Angeles,90024,3104434433,2.5,4.5,64,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2300
b597,Playa Provisions,American,Gluten Free Options,119 Culver Blvd,Los Angeles,90293,3106835019,2.5,4,123,730,130,730,130,730,130,730,130,730,130,730,130,730,130
b598,Evo Kitchen,American,Pizza,7950 W Sunset Blvd,Los Angeles,90046,3233753390,2.5,4.5,45,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b599,TRIPLE 8 China Bar & Grill,Chinese,Asian,800 W Olympic Blvd Ste A120,Los Angeles,90015,2137473700,2.5,4,95,,,,,,,,,,,,,,
b600,Mama Lu Dumpling House Mp,Chinese,Asian,501 W Garvey Ave,Monterey Park,91754,6262822256,1,4,92,1030,1500,1030,1500,1030,1500,,,1030,1500,1030,1500,1030,1500
b601,Fred 62,American,Vegetarian Friendly,1850 N Vermont Ave,Los Angeles,90027,3236670062,2.5,4,143,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b602,LACMA Cafe,American,Cafe,5905 Wilshire Blvd,Los Angeles,90036,3239325895,2.5,4,106,1000,1800,1100,1700,1100,1700,,,1100,1700,1100,1900,1000,1800
b603,The Village Idiot,American,,7383 Melrose Ave,Los Angeles,90046,3236553331,2.5,4,100,1000,300,1130,200,1130,200,1130,200,1130,200,1130,200,1000,300
b604,Burger Lounge,American,Fast Food,8539 W Sunset Blvd,West Hollywood,90069,3102899250,1,4.5,62,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b605,Sushi Stop,Japanese,Sushi,17547 Ventura Blvd,Los Angeles,91316,8189860014,2.5,4.5,33,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b606,LA Golondrina Mexican Cafe,Mexican,Latin,17 Olvera St,Los Angeles,90012,2136284349,2.5,4,154,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130
b607,The Counter,American,,7919 W Sunset Blvd,Los Angeles,90046,3234363844,2.5,4,59,1100,2200,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b608,Grub,American,Vegetarian Friendly,911 Seward St,Los Angeles,90038,3234613663,2.5,4,108,900,1500,1100,1500,1100,1500,1100,1500,1100,1500,1100,1500,900,1500
b609,Granville,American,Vegetarian Friendly,121 N San Fernando Blvd,Burbank,91502,8188484726,2.5,4.5,364,900,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,900,2300
b610,Beverly Soon Tofu,Asian,Korean,2717 W Olympic Blvd Ste 108,Los Angeles,90006,2133801113,1,4.5,43,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230
b611,C.O.D. Seafood House & Raw Bar,Seafood,,8408 W 3rd St,Los Angeles,90048,3236589188,2.5,4.5,36,1030,2300,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300,1030,2300
b612,Commissary,American,Vegetarian Friendly,3515 Wilshire Blvd,Los Angeles,90010,2133683030,2.5,4,147,700,2300,700,2300,700,2300,700,2300,700,2300,700,1200,700,1200
b613,La Chapter,American,International,Broadway,Los Angeles,,2136233237,2.5,4,76,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300
b614,M Cafe de Chaya,American,Cafe,7119 Melrose Ave,Los Angeles,90046,3235250588,2.5,4.5,74,900,2100,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
b615,Le Petit Greek,Mediterranean,Greek,127 N Larchmont Blvd,Los Angeles,90004,3234645160,2.5,4.5,73,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b616,10e Restaurant,Lebanese,Eastern European,811 W 7th St,Los Angeles,90017,2134881096,2.5,4.5,45,1100,2230,1100,2230,1100,2230,1100,2230,1100,2300,1100,2300,1100,2300
b617,La Luz del Dia,Mexican,Spanish,W-1 Olvera Street,Los Angeles,90012,2136287495,1,4.5,64,830,2100,1100,1530,1000,2000,1000,2000,1000,2000,1000,2100,1000,2100
b618,Barrel & Ashes,American,Barbecue,11801 Ventura Blvd,Los Angeles,91604,8186238883,2.5,4,85,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1100,1500,1700,2300
b619,Eveleigh,American,Vegetarian Friendly,8752 W Sunset Blvd,West Hollywood,90069,4242391630,2.5,4,252,1000,1500,1700,2200,1700,2200,1700,2200,1700,2300,1700,2300,1000,1500
b620,Horse Thief BBQ restaurant,American,Barbecue,324 S Hill St,Los Angeles,90013,2136250341,2.5,4,54,1100,1800,1100,1600,1100,1600,1100,1600,1100,2100,1100,2100,1100,2100
b621,Saladang Song,Asian,Thai,363 S Fair Oaks Ave,Pasadena,91105,6267938123,2.5,4,186,700,2130,700,2130,700,2130,700,2130,700,2130,700,2145,700,2145
b622,Checkers Downtown,American,,535 S Grand Ave,Los Angeles,90071,2138910519,2.5,4,69,1730,2100,1730,2100,1730,2100,1730,2100,1730,2100,1730,2100,1730,2100
b623,Honor Bar,American,Sushi,122 S Beverly Dr,Beverly Hills,90212,3105500292,2.5,4.5,93,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,1200,1130,1200
b624,Mary and Robb's Westwood Cafe,American,Cafe,1453 Westwood Blvd,Los Angeles,90024,3104783822,2.5,4.5,45,,,800,2000,800,2000,800,2000,800,2000,800,2000,800,1430
b625,"The Butcher, The Baker, The Cappuccino Maker",American,Cafe,8653 W Sunset Blvd,West Hollywood,90069,3103606900,2.5,4.5,77,,,,,,,,,,,,,,
b626,Casa Vega,Mexican,Vegetarian Friendly,13301 Ventura Blvd,Los Angeles,91423,8187884868,2.5,4,188,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200
b627,The Larder at Burton Way,American,Cafe,8500 Burton Way Ste 200,Los Angeles,90048,3102788060,2.5,4.5,57,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b628,Cooks County,,,8009 Beverly Blvd,Los Angeles,90048,3236538009,2.5,4.5,48,1800,2200,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1800,1200
b629,Wood & Vine,American,Gluten Free Options,6280 Hollywood Blvd,Los Angeles,90028,3233343360,2.5,4,140,1600,2200,,,1700,1200,1700,1200,1700,1200,1700,200,1600,200
b630,Blaze Pizza,Pizza,Fast Food,100 Universal City Plaza,Los Angeles,,8187607383,1,4.5,34,,,,,,,,,,,,,,
b631,Paco's Tacos,Mexican,Latin,6212 W Manchester Ave,Los Angeles,90045,3106458692,2.5,4,95,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b632,Sunnin Lebanese Cafe,Lebanese,Middle Eastern,1776 Westwood Blvd,Los Angeles,90024,3104753358,2.5,4.5,38,1130,2100,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b633,In-N-Out Burger,American,Fast Food,922 Gayley Ave,Los Angeles,90024,8007861000,1,4,74,1030,100,1030,100,1030,100,1030,100,1030,100,1030,130,1030,130
b634,The Bunker Hill Bar & Grill,American,,601 W 5th St,Los Angeles,90071,2136882988,2.5,4,103,1000,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,200,1100,200
b635,The Tap Room at The Langham,American,,1401 S Oak Knoll Ave,Pasadena,91106,6265683900,2.5,4.5,51,2400,1200,1400,100,1400,100,1400,100,1400,100,2400,200,2400,200
b636,Kula Revolving Sushi Bar,Japanese,Sushi,333 E 2nd St,Los Angeles,90012,2132909631,2.5,4,66,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b637,The Rooftop Grill at Montage Beverly Hills,American,Vegetarian Friendly,225 N Canon Dr,Beverly Hills,90210,3108607990,2.5,4.5,118,900,1700,900,1700,900,1700,900,1700,900,1700,900,1700,900,1700
b638,Toscanova,Italian,Gluten Free Options,10250 Santa Monica Blvd Ste 192,Los Angeles,90067,3105510499,2.5,4,122,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2230,1130,2230
b639,El Pollo Loco,Mexican,Fast Food,7101 W Sunset Blvd,Los Angeles,90046,3238746037,1,4,63,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
b640,Rocco's Pizza,Italian,Pizza,6335 Wilshire Blvd,Los Angeles,90048,3236550058,1,4.5,49,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
b641,Casa Nostra,Italian,Vegetarian Friendly,825 James M Wood Blvd,Los Angeles,90015,2133623311,2.5,4,83,1700,2230,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1700,2300
b642,Jist Cafe,Cafe,Vegetarian Friendly,116 Judge John Aiso St,Los Angeles,90012,2137922116,2.5,4.5,33,800,1500,,,700,1500,700,1500,700,1500,700,1500,800,1500
b643,Prosecco Trattoria,Italian,Seafood,10144 Riverside Dr,Los Angeles,91602,8185050930,2.5,4.5,73,,,1130,1400,1130,1400,1130,1400,1130,1400,1130,1400,1700,2200
b644,Native Foods,American,Vegetarian Friendly,1110 1/2 Gayley Ave,Los Angeles,90024,3102091055,2.5,4.5,57,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b645,Soleil Westwood,French,Gluten Free Options,1386 Westwood Blvd,Los Angeles,90024,3104415384,2.5,4,69,1000,2200,,,1130,1500,1130,1500,1130,1500,1130,1500,1000,2200
b646,Meet in Paris,French,European,9727 Culver Blvd,Culver City,90232,3108158222,2.5,4.5,177,900,2130,1030,2130,1030,2130,1030,2130,1030,2130,1030,2230,900,1030
b647,The Veggie Grill,American,Vegetarian Friendly,6374 W Sunset Blvd Ste A,West Hollywood,90028,,2.5,4.5,33,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b648,Mistral,French,European,13422 Ventura Blvd,Los Angeles,91423,8189816650,4,4.5,59,1700,2100,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1730,2230
b649,Cafe D'Etoile,American,International,8941 1/2 Santa Monica Blvd,West Hollywood,90069,3102781011,2.5,4.5,108,1000,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1000,2300
b650,The Pikey,British,,7617 W Sunset Blvd,Los Angeles,90046,3238505400,2.5,4,91,1030,300,1145,200,1145,200,1145,200,1145,200,1145,200,1030,300
b651,Oliva Trattoria,Italian,Gluten Free Options,4449 Van Nuys Blvd,Los Angeles,91403,8187894490,2.5,4.5,67,1630,2200,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230
b652,Fish Grill,American,Seafood,7226 Beverly Blvd,Los Angeles,90036,3239377162,1,4.5,43,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,1430,,
b653,On Sunset @ Luxe Hotel Sunset Blvd,French,American,11461 W Sunset Blvd,Los Angeles,90049,3106917584,2.5,4,86,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b654,More Than Waffles,American,Cafe,17200 Ventura Blvd Ste 109,Los Angeles,91316,8187895937,2.5,4.5,83,800,1600,800,1400,800,1400,800,1400,800,1400,800,1400,800,1600
b655,Tender Greens,American,Vegetarian Friendly,8759 Santa Monica Blvd,West Hollywood,90069,3103581919,2.5,4.5,118,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b656,Zankou Chicken,Middle Eastern,Fast Food,5065 W Sunset Blvd,Los Angeles,90027,3236657842,1,4,131,1000,1200,1000,1200,1000,1200,1000,1200,1000,1200,1000,1200,1000,1200
b657,Tres by Jose Andres,,,465 S La Cienega Blvd,Los Angeles,90048,3102465551,4,4.5,71,700,2230,700,2230,700,2230,700,2230,700,2230,700,2330,700,2330
b658,Skooby's,American,Fast Food,6654 Hollywood Blvd,Los Angeles,90028,3234683647,1,4.5,63,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b659,Cafe Los Feliz,Cafe,,2100 Hillhurst Ave,Los Angeles,90027,,1,4.5,34,700,1500,700,1800,700,1800,700,1800,700,1800,700,1800,700,1800
b660,Sushi Roku,Japanese,Sushi,33 Miller Aly,Pasadena,91103,6266833000,2.5,4,118,2400,2200,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,2400,2300
b661,RH at Andaz West Hollywood Hyatt,American,French,8401 W Sunset Blvd,West Hollywood,90069,3237856090,2.5,4.5,124,630,2300,630,2300,630,2300,630,2300,630,2300,630,2300,630,2300
b662,My Two Cents,American,Vegetarian Friendly,5583 W Pico Blvd,Los Angeles,90019,3239381012,2.5,4.5,39,1100,1600,,,2400,2100,2400,2100,2400,2100,2400,2100,2400,2100
b663,Camacho's Cantina,Mexican,Latin,100 Universal City Plaza,Los Angeles,,8186223333,2.5,3.5,179,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2300,1100,2300
b664,BJ's Restaurant & Brewhouse,American,Pizza,6424 Canoga Ave,Los Angeles,91367,8183401748,2.5,4,151,1000,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,100,1000,100
b665,Skaf's Lebanese Cuisine,Lebanese,Mediterranean,367 N Chevy Chase Dr,Glendale,91206,8185515540,2.5,4.5,38,,,,,1100,2100,1100,2100,1100,2100,1100,2100,1300,2100
b666,Fisherman's Outlet Restaurant and Market,American,Seafood,529 S Central Ave,Los Angeles,90013,2136277231,2.5,4.5,41,,,1000,1530,1000,1530,1000,1530,1000,1530,1000,1530,1000,1530
b667,Night + Market,Asian,Thai,3322 W Sunset Blvd,Los Angeles,90026,3102759724,2.5,4.5,40,,,2400,1500,2400,1500,2400,1500,2400,1500,2400,1500,1700,2300
b668,Bonaventure Brewing Co.,American,Delicatessen,404 S Figueroa St,Los Angeles,90071,2132360802,2.5,4,123,1700,100,1100,100,1100,100,1100,100,1100,100,1100,100,1700,100
b669,Zankou Chicken,Middle Eastern,Mediterranean,5658 Sepulveda Blvd Ste 103,Los Angeles,91411,8187810615,1,4,104,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
b670,LA Cafe,American,Cafe,639 S Spring St,Los Angeles,90014,2136123000,1,4.5,49,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b671,The Fox and Hounds,British,,11100 Ventura Blvd,Los Angeles,91604,8187637837,2.5,4.5,47,1000,300,1100,200,1100,200,1100,200,1100,200,1100,200,1000,300
b672,Tao,Asian,Sushi,6421 Selma Ave,Los Angeles,90028,3235937888,4,4.5,41,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300
b673,Fat Sal's Deli,American,Fast Food,972 Gayley Ave,Los Angeles,90024,8556824373,1,4.5,54,1100,300,1100,300,1100,300,1100,300,1100,300,1100,300,1100,300
b674,Cabo Wabo Cantina,Mexican,,6801 Hollywood Blvd,West Hollywood,90028,3238601881,2.5,3.5,253,1100,100,1100,1200,1100,1200,1100,1200,1100,1200,1100,200,1100,200
b675,Orleans and York Deli,American,Cajun & Creole,4454 W Slauson Ave,Los Angeles,90043,3232918800,2.5,4.5,42,,,1030,2030,1030,2030,1030,2030,1030,2030,1030,2130,1030,2130
b676,Divino,Italian,Pizza,11714 Barrington Ct,Los Angeles,90049,3104720886,4,4.5,58,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200
b677,Alejo's Presto Trattoria,Italian,Pizza,8343 Lincoln Blvd,Los Angeles,90045,3106706677,2.5,4,98,2400,2130,1100,2200,1100,2200,1100,2200,1100,2130,1100,2200,2400,2200
b678,Bacari Playa del Ray,,,6805 Vista Del Mar Ln,Los Angeles,90293,3104392100,2.5,4.5,39,1700,2200,1700,2300,1700,2300,1700,2300,1700,2300,1700,1200,1700,1200
b679,Carl's Jr.,American,Fast Food,5625 W Century Blvd,Los Angeles,90045,3102169306,1,4,173,,,700,1900,700,1900,700,1900,700,1900,700,1900,,
b680,Hollywood Burger - Los Angeles,American,Fast Food,6250 Hollywood Blvd,Los Angeles,90028,3233785668,1,4,49,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b681,WoodSpoon,South American,,107 W 9th St,Los Angeles,90015,2136291765,2.5,4.5,47,,,,,1100,1445,1100,1445,1100,1445,1100,1445,2400,1500
b682,Settebello,Italian,Pizza,625 E Colorado Blvd,Pasadena,91101,,2.5,4,114,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b683,Hooters,American,,Hollywood Blvd,Los Angeles,,3239623373,2.5,3.5,493,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,,,,
b684,In-N-Out Burger,American,Fast Food,310 Harvey Dr,Glendale,91206,8007861000,1,4.5,49,1030,100,1030,100,1030,100,1030,100,1030,100,1030,130,1030,130
b685,Mas Malo,Mexican,Latin,515 W 7th St Ground Floor,Los Angeles,90014,2139854332,2.5,4,95,,,1100,1700,1100,1700,1100,1700,1100,1700,1100,1700,,
b686,Chego,Asian,Korean,727 N Broadway,Los Angeles,90012,3102870337,1,4.5,57,1100,2300,,,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
