id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fir_close,hours_sat_open,hours_sat_close
a445,Bossa Nova Brazilian Cuisine,brazilian,latin american,10982 W Pico Blvd,Los Angeles,90064,3104410404,2,3.5,1146,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100
a446,Furaibo Restaurant,japanese,,2068 Sawtelle Blvd,Los Angeles,90025,3104441432,2,3.5,1015,1130,1400,1730,2300,1130,1400,1730,2300,1130,1400,1730,2300,1130,1400
a447,Don Antonio's,mexican,,11755 W Pico Blvd,Los Angeles,90064,3103122090,2,3.5,1089,1100,2230,1100,2230,1100,2300,1100,2230,1100,2300,1000,2300,1000,2230
a448,Tofu Ya,korean,,2021 Sawtelle Blvd,Los Angeles,90025,3104732627,2,3.5,1012,1130,2130,1130,2130,1130,2130,1130,2130,1130,2230,1130,2230,1130,2130
a449,Ami Japanese Restaurant,japanese,sushi bars,1051 Broxton Ave,Los Angeles,90024,3102091994,2,3.5,1203,1130,2215,1130,2215,1130,2215,1130,2245,1130,2245,1200,2245,1200,2145
a450,Tavern,american (new),breakfast & brunch,11648 San Vicente Blvd,Los Angeles,90049,3108066464,3,3.5,1075,800,2130,800,2130,800,2130,800,2130,800,2230,800,2230,800,2130
a451,Shamshiri Grill,middle eastern,persian/iranian,1712 Westwood Blvd,Los Angeles,90024,3104741410,2,3.5,1067,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1200,2300,1200,2200
a452,Fat Sal's Deli,delis,american (new),972 Gayley Ave,Los Angeles,90024,8556824373,2,4,1024,1100,300,1100,300,1100,300,1100,300,1100,300,1100,300,1100,200
a453,Nook Bistro,american (new),bars,11628 Santa Monica Blvd,Los Angeles,90025,3102075160,2,4,994,1130,1400,1730,2200,1130,1400,1730,2200,1130,1400,1730,2200,1130,1400
a454,TLT Food,american (new),mexican,1116 Westwood Blvd,Los Angeles,90024,3104434433,2,4,1018,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a455,Sushi Sasabune,sushi bars,japanese,11917 Wilshire Blvd,Los Angeles,90049,3104783596,4,4.5,946,1200,1400,1730,2200,1200,1400,1730,2200,1200,1400,1730,2200,1200,1400
a456,Gushi,korean,,978 Gayley Ave,Los Angeles,90024,3102084038,1,4,946,1030,2330,1030,2330,1030,2330,1030,2330,1030,2330,1030,2330,1100,2330
a457,Hara Sushi,sushi bars,japanese,12222 Wilshire Blvd,Los Angeles,90025,3108201021,2,3.5,1029,1130,2200,1130,2200,1130,2230,1130,2230,1130,2300,1200,2300,1200,2200
a458,Sunnin Lebanese Cafe,lebanese,,1776 Westwood Blvd,Los Angeles,90024,3104753358,2,4,975,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2100
a459,SUGARFISH by sushi nozawa,sushi bars,japanese,11640 San Vicente Blvd,Los Angeles,90049,3108204477,3,4,951,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1200,2100
a460,Gyu-Kaku Japanese BBQ,japanese,barbeque,10925 W Pico Blvd,Los Angeles,90064,3102348641,2,3.5,926,1130,2330,1130,2330,1130,2330,1130,2330,1130,2330,1130,2330,1130,2330
a461,Coral Tree Café,breakfast & brunch,sandwiches,11645 San Vicente Blvd,Los Angeles,90049,3109798733,2,3.5,968,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
a462,Shin-Sen-Gumi Hakata Ramen - West L.A.,ramen,,1601 Sawtelle Blvd,Los Angeles,90025,4242083293,1,4,899,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400
a463,Curry House,japanese curry,,2130 S Sawtelle Blvd,Los Angeles,90025,3104798477,2,3.5,858,1100,2130,1100,2130,1100,2130,1100,2130,1100,2200,1130,2200,1130,2100
a464,Bandera,american (new),jazz & blues,11700 Wilshire Blvd,Los Angeles,90025,3104773524,3,4,947,1700,2200,1700,2200,1700,2200,1700,2200,1700,2300,1700,2300,1700,2200
a465,fundamental LA,american (new),wine bars,1303 Westwood Blvd,Los Angeles,90024,3104447581,2,4,889,1100,1500,1730,2200,1100,1500,1730,2200,1100,1500,1730,2200,1100,1500
a466,Katsuya Brentwood,sushi bars,japanese,11777 San Vicente Blvd.,Los Angeles,90049,3102376174,3,4,901,1130,1430,1700,2200,1130,1430,1700,2200,1130,1430,1700,2200,1130,1430
a467,Lamonica's New York Pizza,pizza,,1066 Gayley Ave,Los Angeles,90024,3102088671,1,4,836,1030,2400,1030,2400,1030,2400,1030,100,1030,100,1130,100,1130,2400
a468,SushiStop South,sushi bars,japanese,2218 Sawtelle Blvd,Los Angeles,90064,3104791222,1,3.5,821,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300,1130,2300,1130,2200
a469,California Chicken Cafe,chicken shop,,2005 Westwood Blvd,Los Angeles,90025,3104461933,2,4,800,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1100,2030
a470,Cafe 50's,american (traditional),diners,11623 Santa Monica Blvd,Los Angeles,90025,3104791955,2,3.5,829,700,2400,700,2400,700,2400,700,2400,700,100,800,100,800,2400
a471,Seoul House of Tofu,korean,seafood,2101 Sawtelle Blvd,Los Angeles,90025,3104449988,2,3.5,727,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
a472,Umami Burger - Los Feliz,burgers,american (new),4655 Hollywood Blvd,Los Angeles,90027,3236693922,2,3.5,1802,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300,1130,2200
a473,Pine & Crane,taiwanese,chinese,1521 Griffith Park Blvd,Los Angeles,90026,3236681128,2,4.5,1617,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,,
a474,Red Lion Tavern,pubs,german,2366 Glendale Blvd,Los Angeles,90039,3236625337,2,4,1494,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
a475,Cliff's Edge,breakfast & brunch,american (new),3626 W Sunset Blvd,Los Angeles,90026,3236666116,3,3.5,1376,1800,2400,1800,2400,1800,2400,1800,2400,1800,200,1100,1500,1800,200
a476,The Kitchen,american (new),breakfast & brunch,4348 Fountain Ave,Los Angeles,90029,3236643663,2,4,1288,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1000,2400,1000,2200
a477,Malo,mexican,bars,4326 W Sunset Blvd,Los Angeles,90029,3236641011,2,3,1295,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1100,2300
a478,Pho Cafe,vietnamese,,2841 W Sunset Blvd,Los Angeles,90026,2134130888,1,3.5,1269,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400
a479,India's Restaurant,indian,halal,4366 Fountain Ave,Los Angeles,90029,3239129230,2,4,1046,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100
a480,Flore Vegan Cuisine,vegan,,3818 W Sunset Blvd,Los Angeles,90026,3239530611,2,4,1025,1100,1600,1100,2200,1100,2200,1100,2200,1100,2200,1000,2200,1000,2200
a481,Brite Spot,american (traditional),southern,1918 W Sunset Blvd,Los Angeles,90026,2134849800,2,3,995,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500
a482,Gingergrass,vietnamese,,2396 Glendale Blvd,Los Angeles,90039,3236441600,2,3.5,920,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
a483,Wat Dong Moon Lek Noodle,thai,noodles,4356 Fountain Ave,Los Angeles,90029,3236665993,2,4,867,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230
a484,Eastside Market Italian Deli,italian,delis,1013 Alpine St,Los Angeles,90012,2132502464,1,4.5,863,800,1600,800,1600,800,1600,800,1600,800,1600,900,1500,,
a485,Alchemist Coffee Project,coffee & tea,bakeries,698 S Vermont Ave,Los Angeles,90005,2133888767,2,4,828,730,2200,730,2200,730,2200,730,2200,730,2200,730,2200,800,2200
a486,The Lobos Truck,food trucks,american (traditional),4470 W Sunset Blvd,Los Angeles,90027,3236426500,1,4,929,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
a487,OB Bear,korean,pubs,3002 W 7th St,Los Angeles,90005,2134804910,2,4,751,1600,200,1600,200,1600,200,1600,200,1600,200,1600,200,1600,200
a488,Local,salad,breakfast & brunch,2943 W Sunset Blvd,Los Angeles,90026,3236624740,2,4,758,900,1500,900,1500,900,1500,900,1500,900,1500,,,,
a489,Café Stella,french,cocktail bars,3932 W Sunset Blvd,Los Angeles,90029,3236660265,3,3.5,805,1500,2200,900,2300,900,2300,900,2300,900,2300,900,1500,1800,2300
a490,Simply Pho You,vietnamese,,698 S Vermont Ave,Los Angeles,90005,2133812246,1,4,758,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
a491,Mexicali Taco & Co,mexican,,702 N Figueroa St,Los Angeles,90012,2136130416,1,4,760,1100,2200,1100,2200,1100,2200,1100,2200,1100,2400,1100,2400,1000,1600
a492,Lobsta Truck,seafood,food trucks,,Los Angeles,90012,3239991797,2,3.5,741,,,,,,,,,,,,,,
a493,Boo's Philly Cheesesteaks - Silverlake,cheesesteaks,sandwiches,4501 Fountain Ave,Los Angeles,90029,3236611955,1,4.5,785,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2100
a494,Forage,american (new),caterers,3823 W Sunset Blvd,Los Angeles,90026,3236636885,2,4,744,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500
a495,Cha Cha Lounge,lounges,american (new),2375 Glendale Blvd,Los Angeles,90039,3236607595,1,3.5,722,1700,200,1700,200,1700,200,1700,200,1700,200,1700,200,1700,200
a496,Garage Pizza,pizza,,4339 W Sunset Blvd,Los Angeles,90029,3236681190,1,3.5,782,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400
a497,Cousins Maine Lobster,seafood,food trucks,,Los Angeles,90012,8558554265,2,3.5,803,,,,,,,,,,,,,,
a498,Millie's Cafe,diners,breakfast & brunch,3524 W Sunset Blvd,Los Angeles,90026,3236640404,2,4,766,700,1600,700,1600,700,1600,700,1600,700,1600,700,1600,700,1600
a499,Cafe Mak,coffee & tea,desserts,612 Shatto Pl,Los Angeles,90005,2132529898,2,3.5,700,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100
a500,Taix French Restaurant,french,lounges,1911 W Sunset Blvd,Los Angeles,90026,2134841265,2,4,708,1130,2200,1130,2200,1130,100,1130,100,1130,100,1200,100,1200,2200
a501,Diablo,bars,tacos,3129 W Sunset Blvd,Los Angeles,90026,3236664666,2,3.5,697,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1100,2300,930,2200
a502,Night + Market Song,thai,,3322 W Sunset Blvd,Los Angeles,90026,3236655899,2,4,663,1200,1500,1700,2300,1200,1500,1700,2300,1200,1500,1700,2300,1200,1500
a503,The Park,american (new),,1400 Sunset Blvd,Los Angeles,90026,2134829209,2,4,680,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1000,1400,1730,2200
a504,Elf Café,vegetarian,vegan,2135 W Sunset Blvd,Los Angeles,90026,2134846829,2,4.5,661,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,,
a505,HomeState,tex-mex,breakfast & brunch,4624 Hollywood Blvd,Los Angeles,90027,3239061122,1,4.5,664,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500,800,1500
a506,Two Boots Echo Park,pizza,,1818 W Sunset Blvd,Los Angeles,90026,2134132668,1,3.5,638,1600,2400,1600,2400,1600,2400,1600,2400,1200,230,1200,230,1200,2400
a507,Tribal Cafe,juice bars & smoothies,delis,1651 W Temple St,Los Angeles,90026,2134834458,1,4,647,800,2230,800,2230,800,2230,800,2230,800,2230,800,2230,800,2230
a508,Gobi Mongolian BBQ House,mongolian,barbeque,2827 W Sunset Blvd,Los Angeles,90026,2139890711,2,4,603,1130,2130,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200,1130,2130
a509,Bulan Thai Vegetarian Kitchen,vegetarian,thai,4114 Santa Monica Blvd,Los Angeles,90029,3239131488,2,4,612,1130,1530,1700,2200,1130,1530,1700,2200,1130,1530,1700,2200,1130,1530
a510,Taco Zone Truck,mexican,food trucks,1342 N Alvarado St,Los Angeles,90026,,1,4.5,597,2030,2400,2030,2400,2030,2400,2030,2400,2030,300,2030,300,2030,2400
a511,Alcove Café & Bakery,bakeries,breakfast & brunch,1929 Hillhurst Ave,Los Angeles,90027,3236440100,2,4,3771,600,2400,600,2400,600,2400,600,100,600,100,600,100,700,2400
a512,The Morrison,gastropubs,burgers,3179 Los Feliz Blvd,Los Angeles,90039,3236671839,2,4.5,3339,1500,2400,1500,2400,1500,2400,1500,2400,1200,200,1200,200,1000,2400
a513,Home Restaurant - Los Feliz,breakfast & brunch,american (new),1760 Hillhurst Ave,Los Angeles,90027,3236690211,2,4,2267,900,2200,900,2200,900,2200,900,2200,900,2300,800,2300,800,2200
a514,Fred 62,diners,,1850 N Vermont Ave,Los Angeles,90027,3236670062,2,3.5,2073,,,,,,,,,,,,,,
a515,Best Fish Taco In Ensenada,mexican,,1650 Hillhurst Ave,Los Angeles,90027,3234665552,1,4,1940,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a516,Jitlada,thai,,5233 W Sunset Blvd,Los Angeles,90027,3236679809,2,3.5,1665,1100,1500,1700,2230,1100,1500,1700,2230,1100,1500,1700,2230,1100,1500
a517,Square One Dining,american (new),breakfast & brunch,4854 Fountain Ave,Los Angeles,90029,3236611109,2,4,1513,830,1500,830,1500,830,1500,830,1500,830,1500,830,1500,830,1500
a518,Ruen Pair,thai,,5257 Hollywood Blvd,Los Angeles,90027,3234660153,2,4,1424,1100,230,1100,230,1100,230,1100,230,1100,300,1100,300,1100,230
a519,Little Dom's,italian,breakfast & brunch,2128 Hillhurst Ave,Los Angeles,90027,3236610055,2,3.5,1379,800,1500,1730,2300,800,1500,1730,2300,800,1500,1730,2300,800,1500
a520,House Of Pies,diners,desserts,1869 N Vermont Ave,Los Angeles,90027,3236669961,2,3.5,1332,630,200,630,200,630,200,630,200,630,300,700,300,700,200
a521,Sanamluang Cafe,thai,,5176 Hollywood Blvd,Los Angeles,90027,3236608006,1,4,1247,1100,230,1100,230,1100,230,1100,230,1100,330,1100,330,1100,230
a522,Pa Ord Noodle,thai,noodles,5301 Sunset Blvd,Los Angeles,90027,3234613945,1,4,1230,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345
a523,Thai Patio,thai,,5273 Hollywood Blvd,Los Angeles,90027,3234663894,1,3.5,1237,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345,1100,2345
a524,Palermo Italian Restaurant,italian,pizza,1858 N Vermont Ave,Los Angeles,90027,3236631430,2,4,1292,1700,2200,1700,2200,1100,2330,1100,2330,1100,30,900,30,900,2330
a525,Rockwell Table & Stage,lounges,american (new),1714 N Vermont Ave,Los Angeles,90027,3236691550,2,3.5,1093,1100,2400,1100,2400,1100,2400,1100,2400,1100,200,1100,200,1100,2400
a526,Tam O'Shanter,pubs,american (traditional),2980 Los Feliz Blvd,Los Angeles,90039,3236640228,3,4,1096,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1030,2300
a527,Figaro Bistrot,french,bakeries,1802 N Vermont Ave,Los Angeles,90027,3236621587,2,3.5,1098,830,2230,830,2230,830,2230,830,2230,830,2300,830,2300,830,2230
a528,Ricky's Fish Tacos,food trucks,tacos,3201 Riverside Dr,Los Angeles,90027,3233956233,1,4.5,1050,1200,1600,1200,1600,1200,1600,1100,1700,1130,1700,,,,
a529,MESSHALL,bars,breakfast & brunch,4500 Los Feliz Blvd,Los Angeles,90027,3236606377,2,3.5,1091,900,1500,1600,2200,900,1500,1600,2200,900,1500,1600,2200,900,1500
a530,Barbrix Restaurant & Wine Bar,wine bars,tapas/small plates,2442 Hyperion Ave,Los Angeles,90027,3236622442,2,4,1020,1730,130,1730,130,1730,130,1730,130,1730,130,1000,1500,1730,130
a531,The Griffin,lounges,gastropubs,3000 Los Feliz Blvd,Los Angeles,90039,3236440444,2,3.5,944,1600,200,1600,200,1600,200,1600,200,1600,200,1600,200,1600,200
a532,Tomato Pie Pizza Joint,pizza,italian,2457 Hyperion Ave,Silver Lake,90027,3236616474,1,4,931,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a533,Zankou Chicken - Hollywood,mediterranean,armenian,5065 W Sunset Blvd,Los Angeles,90027,3236657845,1,3.5,904,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
a534,The Village Bakery and Cafe,bakeries,breakfast & brunch,3119 Los Feliz Blvd,Los Angeles,90039,3236628600,2,4,858,730,1800,730,1800,730,1800,730,1800,730,1800,730,1600,730,1600
a535,1739 Public House,american (traditional),pubs,1739 N Vermont Ave,Los Angeles,90027,3236631739,2,3,893,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
a536,LA Rose Cafe,filipino,,4749 Fountain Ave,Los Angeles,90029,3236624024,2,4,789,800,2030,800,2030,800,2030,800,2030,800,2030,800,2030,1000,1630
a537,Sapp Coffee Shop,thai,coffee & tea,5183 Hollywood Blvd,Los Angeles,90027,3236651035,1,4.5,777,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,,
a538,Il Capriccio on Vermont,italian,,1757 N Vermont Ave,Los Angeles,90027,3236625900,2,4,824,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
a539,DeSano Pizza Bakery,pizza,italian,4959 Santa Monica Blvd,Los Angeles,90029,3239137000,2,4.5,831,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
a540,The Dresden Restaurant,lounges,american (traditional),1760 N Vermont Ave,Los Angeles,90027,3236654294,2,4,735,1700,100,1700,200,1700,200,1700,200,1700,200,1700,200,1700,2400
a541,Desert Rose Restaurant,mediterranean,american (new),1700 Hillhurst Ave,Los Angeles,90027,3236661166,2,3.5,769,1100,2200,1100,2230,1100,2230,1100,2230,1100,2330,1000,2330,1000,2200
a542,Sidewalk Grill,mediterranean,salad,1727 N Vermont Ave,Los Angeles,90027,3236693354,2,4.5,720,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a543,Hyperion Public,gastropubs,american (new),2538 Hyperion Ave,Los Angeles,90027,3237616440,2,4,712,1100,200,1100,200,1100,200,1100,200,1100,200,900,200,900,200
a544,Yuca's,mexican,burgers,2056 Hillhurst Ave,Los Angeles,90027,3236621214,1,4,691,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,,
a545,Spitz - Los Feliz,bars,sandwiches,1725 Hillhurst Ave,Los Angeles,90027,3235223309,2,4,669,1100,2200,1100,2200,1100,2200,1100,2300,1100,2400,1100,2400,1100,2200
a546,Roscoe's House of Chicken & Waffles,breakfast & brunch,soul food,1514 N Gower St,Los Angeles,90028,3234667453,2,4,3241,830,2400,830,2400,830,2400,830,2400,830,400,800,400,800,2400
a547,Palms Thai Restaurant,seafood,thai,5900 Hollywood Blvd,Los Angeles,90028,3234625073,2,4,2317,1100,2400,1100,2400,1100,2400,1100,2400,1100,130,1100,130,1100,2400
a548,25 Degrees,burgers,,7000 Hollywood Blvd,Los Angeles,90028,3237857244,2,3.5,1727,,,,,,,,,,,,,,
a549,Stout Burgers & Beers,burgers,gastropubs,1544 N Cahuenga Blvd,Los Angeles,90028,3234693801,2,4,1788,1130,400,1130,400,1130,400,1130,400,1130,400,1130,400,1130,400
a550,Kitchen 24,diners,breakfast & brunch,1608 N Cahuenga Blvd,Hollywood,90028,3234652424,2,3.5,1818,,,,,,,,,,,,,,
a551,Cleo,mediterranean,venues & event spaces,1717 Vine St,Los Angeles,90028,3239621711,3,4,1658,1730,2230,1730,2230,1730,2230,1730,2230,1730,2330,1730,2330,1630,2330
a552,Katsuya Hollywood,japanese,sushi bars,6300 Hollywood Blvd,Los Angeles,90028,3233912757,3,3.5,1628,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430
a553,Umami Burger - Hollywood,gastropubs,burgers,1520 N Cahuenga Blvd,Los Angeles,90028,3234693100,2,3.5,1573,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1100,2300
a554,Fat Sal's,sandwiches,burgers,1300 N Highland Ave,Los Angeles,90028,8556824373,2,4,1570,1100,300,1100,300,1100,300,1100,400,1100,400,1100,400,1100,200
a555,The Waffle,american (new),breakfast & brunch,6255 W Sunset Blvd,Los Angeles,90028,3234656901,2,3.5,1434,700,1500,700,1500,700,1500,700,1500,700,1500,700,1800,700,1800
a556,Bludso's Bar & Que,barbeque,american (traditional),609 N La Brea Ave,Los Angeles,90036,3239312583,2,4,1471,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500
a557,El Compadre,mexican,cocktail bars,7408 W Sunset Blvd,Los Angeles,90046,3238747924,2,3.5,1387,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
a558,Doomie's Home Cookin',burgers,,1253 Vine St,Los Angeles,90038,3234694897,2,4,1364,1200,2400,1200,2400,1200,2400,1200,2400,1200,300,1200,300,1200,2400
a559,Anarkali Indian Restaurant,indian,bangladeshi,7013 Melrose Ave,Los Angeles,90038,3239346488,2,4,1416,1100,2300,1100,2300,1100,2300,1100,2300,1100,2330,1100,2330,1100,2300
a560,In-N-Out Burger,fast food,burgers,7009 Sunset Blvd,Hollywood,90028,8007861000,1,4,1306,1030,100,1030,100,1030,100,1030,100,1030,130,1030,130,1030,100
a561,Hoy-Ka Thai Restaurant,thai,noodles,5908 Sunset Blvd,Los Angeles,90028,3234632979,1,4.5,1213,1100,1500,1700,2300,1100,1500,1700,2300,1100,1500,1700,2300,1100,1500
a562,The Village Idiot,american (new),pubs,7383 Melrose Ave,Los Angeles,90046,3236553331,2,3.5,1135,1130,200,1130,200,1130,200,1130,200,1130,200,1000,200,1000,200
a563,The Hungry Cat,seafood,bars,1535 Vine St,Hollywood,90028,3234622155,3,3.5,1149,1200,2200,1200,2200,1200,2200,1200,2200,1200,2300,1100,2300,1100,2200
a564,Musso & Frank Grill,steakhouses,american (traditional),6667 Hollywood Blvd,Hollywood,90028,3234677788,3,4,1170,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1600,2100,,
a565,TOI On Sunset,thai,,7505 1/2 W Sunset Blvd,Los Angeles,90046,3238748062,2,3.5,1062,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400
a566,101 Coffee Shop,diners,american (traditional),6145 Franklin Ave,Los Angeles,90028,3234671175,2,3.5,1034,700,300,700,300,700,300,700,300,700,300,700,300,700,300
a567,Velvet Margarita,mexican,bars,1612 N Cahuenga Blvd,Los Angeles,90028,3234692000,2,4,1038,1130,200,1130,200,1130,200,1130,200,1130,200,1800,200,1800,200
a568,Wood & Vine,american (new),bars,6280 Hollywood Blvd,Los Angeles,90028,3233343360,2,3.5,1098,1700,2400,1700,2400,1700,2400,1700,200,1100,1430,1600,200,1000,1430
a569,Chibiscus Asian Cafe,asian fusion,ramen,7361 W Sunset Blvd,Los Angeles,90046,3239779877,2,4.5,956,1130,1600,1700,2230,1130,1600,1700,2230,1130,1600,1700,2230,1130,1600
a570,Next Door Lounge,lounges,american (new),1154 N Highland Ave,Hollywood,90038,3234655505,2,4,969,1700,2400,1700,2400,1700,2400,1700,200,1900,200,,,,
a571,Stella Barra Pizzeria,pizza,,6372 W Sunset Blvd,Los Angeles,90028,3233014001,2,4,967,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1100,2200
a572,Jones,bars,italian,7205 Santa Monica Blvd,West Hollywood,90046,3238501726,2,4,923,1200,200,1200,200,1200,200,1200,200,1200,200,1900,200,1900,200
a573,Tender Greens,american (new),salad,6290 Sunset Blvd,Hollywood,90028,3233820380,2,4,912,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
a574,Franco on Melrose,italian,steakhouses,6919 Melrose Ave,Los Angeles,90038,3239343390,2,4,933,1800,2200,1800,2200,1800,2200,1800,2200,1730,2300,1730,2300,1730,2200
