_id,id_a,id_b,name_a,name_b,city,zipcode,address,phone,category_1,category_2,category_3,category_4,price_a,rating_a,review_count_a,price_b,rating_b,review_count_b,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
36972,a1171,b1973,Gaby's Mediterranean Restaurant Cafe,Gaby's Mediterranean,Los Angeles,90034.0,10445 Venice Blvd,3105591808.0,Middle Eastern,Mediterranean,greek,mediterranean,2.0,3.5,878,2.5,4.0,37,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
36994,a1182,b1732,Cafe Brasil,Cafe Brasil,Los Angeles,90034.0,10831 Venice Blvd,3108378957.0,Latin,South American,brazilian,,2.0,4.0,593,2.5,4.0,24,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
37065,a1405,b929,Sushi Zo,Sushi Zo,Los Angeles,90034.0,9824 National Blvd,4242015576.0,Japanese,Sushi,japanese,sushi bars,4.0,4.0,705,4.0,4.5,45,1200.0,1400.0,1800.0,2130.0,1200.0,1400.0,1800.0,2130.0,1200.0,1400.0,1800.0,2130.0,1200.0,1400.0
37100,a1409,b1822,El Nopal Mexican Restaurant,El Nopal,Los Angeles,90034.0,10426 National Blvd,3105594732.0,Mexican,,mexican,,2.0,4.0,610,2.5,4.5,18,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1000.0,100.0,1000.0,100.0,1000.0,2200.0
37119,a246,b219,The Stinking Rose,The Stinking Rose,Beverly Hills,90211.0,55 N La Cienega Blvd,3106527673.0,Italian,American,italian,american (new),2.0,4.0,3580,2.5,4.0,552,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
37131,a248,b134,Fogo de Chão Brazilian Steakhouse,Fogo de Chao Brazilian Steakhouse,Beverly Hills,90211.0,133 N La Cienega Blvd,3102897755.0,Steakhouse,Latin,steakhouses,brazilian,4.0,4.0,3401,4.0,4.5,488,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0
37147,a249,b142,"Lawry's The Prime Rib, Beverly Hills",Lawry's the Prime Rib,Beverly Hills,90211.0,100 N La Cienega Blvd,3106522827.0,American,Steakhouse,steakhouses,american (traditional),3.0,4.0,3268,4.0,4.5,649,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2200.0,1600.0,2200.0,1500.0,2100.0
37163,a625,b201,Il Cielo,Il Cielo,Beverly Hills,90211.0,9018 Burton Way,3102769990.0,Italian,Vegetarian Friendly,italian,lounges,3.0,4.0,1046,4.0,4.5,241,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1730.0,2230.0
37180,a627,b696,Gyu-Kaku Japanese BBQ,Gyu-Kaku Japanese BBQ Dining,Beverly Hills,90211.0,163 N La Cienega Blvd,3106595760.0,Japanese,Barbecue,barbeque,japanese,2.0,4.0,985,2.5,4.0,105,1200.0,2230.0,1200.0,2230.0,1200.0,2230.0,1200.0,2230.0,1100.0,2330.0,1100.0,2330.0,1100.0,2230.0
37190,a636,b128,Matsuhisa,Matsuhisa,Beverly Hills,90211.0,129 N La Cienega Blvd,3106599639.0,Japanese,Sushi,sushi bars,japanese,4.0,4.0,864,4.0,4.5,361,1145.0,1415.0,1745.0,2215.0,1145.0,1415.0,1745.0,2215.0,1145.0,1415.0,1745.0,2215.0,1145.0,1415.0
37213,a642,b1202,Tagine Beverly Hills,Tagine,Beverly Hills,90211.0,132 N Robertson Blvd,3103607535.0,Moroccan,Mediterranean,moroccan,,3.0,4.0,788,4.0,4.5,70,1800.0,2100.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2230.0,1800.0,2230.0,1800.0,2100.0
37218,a1271,b102,Genwa Korean BBQ,Genwa Korean BBQ,Beverly Hills,90211.0,170 N La Cienega Blvd,3108540046.0,Barbecue,Asian,korean,barbeque,3.0,4.5,591,2.5,4.5,100,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2200.0,1200.0,2200.0
37262,a1279,b2686,Boss Sushi,Boss Sushi,Beverly Hills,90211.0,270 S La Cienega Blvd,3106595612.0,Japanese,Sushi,japanese,sushi bars,2.0,4.0,419,2.5,4.5,20,1130.0,1430.0,1800.0,2200.0,1130.0,1430.0,1800.0,2200.0,1130.0,1430.0,1800.0,2200.0,1130.0,1430.0
37272,a1280,b1053,Prospect Gourmand,Prospect Gourmand,Beverly Hills,90211.0,272 S La Cienega Blvd,4242049151.0,French,American,breakfast & brunch,american (new),2.0,4.5,464,2.5,5.0,24,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1030.0,2300.0,1030.0,2100.0
37279,a1285,b109,Spice Affair Beverly Hills Indian Restaurant,Spice Affair,Beverly Hills,90211.0,50 N La Cienega Blvd,3104006800.0,Indian,Asian,indian,venues & event spaces,3.0,4.0,441,4.0,4.5,149,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
37310,a247,b19,The Bazaar by José Andrés,The Bazaar by Jose Andres,Los Angeles,90048.0,465 South La Cienega Blvd,3102465555.0,Spanish,Vegetarian Friendly,spanish,venues & event spaces,4.0,4.0,3463,4.0,4.5,991,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1800.0,2300.0,1730.0,2300.0,1800.0,2200.0
37393,a257,b44,Joan's on Third,Joan's on Third,Los Angeles,90048.0,8350 W 3rd St,3236552285.0,American,Cafe,breakfast & brunch,cafes,2.0,4.0,1989,2.5,4.5,466,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,1900.0
37490,a258,b414,Bao Dim Sum House,Bao Dim Sum House,Los Angeles,90048.0,8256 Beverly Blvd,3236556556.0,Chinese,Asian,dim sum,bars,2.0,4.0,2038,2.5,4.0,112,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0,1030.0,2130.0
37559,a259,b72,AOC,A.O.C.,Los Angeles,90048.0,8700 W 3rd St,3108599859.0,Vegetarian Friendly,Vegan Options,wine bars,tapas bars,3.0,4.0,1971,2.5,4.5,392,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
37643,a261,b103,The Little Door,The Little Door,Los Angeles,90048.0,8164 W 3rd St,3239511210.0,French,Mediterranean,cocktail bars,american (new),3.0,4.0,1780,4.0,4.5,241,1800.0,2400.0,1800.0,2400.0,1800.0,30.0,1800.0,30.0,1800.0,130.0,1800.0,130.0,1800.0,2400.0
37725,a263,b103,Little Next Door,The Little Door,Los Angeles,90048.0,8142 W 3rd St,3239511010.0,French,Mediterranean,french,american (new),2.0,4.0,1667,4.0,4.5,241,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,900.0,2300.0,900.0,2200.0,1800.0,130.0
37729,a263,b163,Little Next Door,Little Next Door,Los Angeles,90048.0,8142 W 3rd St,3239511010.0,Mediterranean,French,french,american (new),2.0,4.0,1667,2.5,4.5,195,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,900.0,2300.0,900.0,2200.0,900.0,2300.0
37800,a265,b12,Toast Bakery Cafe,Toast Bakery Cafe,Los Angeles,90048.0,8221 W 3rd St,3236555018.0,American,Cafe,american (new),breakfast & brunch,2.0,3.5,1547,2.5,4.5,293,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0,730.0,1800.0
37912,a607,b704,Sushi by H,Sushi by H,Los Angeles,90048.0,480 S San Vicente Blvd,3237820547.0,Japanese,Sushi,japanese,sushi bars,2.0,4.5,1375,2.5,4.5,42,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0
37974,a614,b161,Son of a Gun,Son of a Gun,Los Angeles,90048.0,8370 W 3rd St,3237829033.0,American,Seafood,seafood,,3.0,4.0,1502,2.5,4.5,170,1200.0,1500.0,1800.0,2200.0,1200.0,1500.0,1800.0,2200.0,1200.0,1500.0,1800.0,2200.0,1200.0,1500.0
38093,a617,b1226,Toca Madera,Toca Madera,Los Angeles,90048.0,8450 W 3rd St,3238529400.0,Mexican,Vegetarian Friendly,cocktail bars,mexican,3.0,4.0,1276,2.5,4.0,65,1700.0,2400.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,200.0,1600.0,200.0,1100.0,2400.0
38324,a632,b814,Robata JINYA,Robata Jinya,Los Angeles,90048.0,8050 West 3rd St,3236538877.0,Japanese,Sushi,izakaya,,2.0,4.0,911,2.5,4.5,40,1700.0,2230.0,1700.0,2230.0,1700.0,2230.0,1700.0,2230.0,1700.0,2330.0,1700.0,2330.0,1700.0,2230.0
38390,a634,b271,The Izaka-Ya by Katsu-Ya West Hollywood,izaka-ya by katsuya,Los Angeles,90048.0,8420 W 3rd St,3237829536.0,Japanese,Sushi,sushi bars,japanese,3.0,4.0,891,2.5,4.5,117,1200.0,1430.0,1730.0,2300.0,1200.0,1430.0,1730.0,2300.0,1200.0,1430.0,1730.0,2300.0,1200.0,1430.0
38501,a635,b1200,El Carmen,El Carmen,Los Angeles,90048.0,8138 W 3rd St,3238521552.0,Mexican,Latin,mexican,cocktail bars,2.0,4.0,871,2.5,4.5,36,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1900.0,200.0
38550,a638,b192,Mercado,Mercado,Los Angeles,90048.0,7910 W 3rd St,3239440947.0,Mexican,Latin,mexican,bars,2.0,4.0,877,2.5,4.5,115,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1100.0,1500.0,1600.0,2300.0
38701,a640,b2905,Simplethings,Simple Things,Los Angeles,90048.0,8310 W 3rd St,3235923390.0,,,desserts,sandwiches,2.0,4.0,780,1.0,4.0,8,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0
38745,a643,b1152,Jack N Jill's Too,Creperie by Jack n' Jill's,Los Angeles,90048.0,8738 W 3rd St,3108584900.0,American,Vegetarian Friendly,creperies,breakfast & brunch,2.0,4.0,752,1.0,4.5,33,900.0,1500.0,900.0,1500.0,900.0,1600.0,900.0,1600.0,900.0,1600.0,900.0,1600.0,900.0,1600.0
38807,a657,b573,Jar,Jar,Los Angeles,90048.0,8225 Beverly Blvd,3236556566.0,American,Steakhouse,american (new),steakhouses,3.0,3.5,998,4.0,4.0,125,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0,1730.0,2300.0
38875,a658,b146,Swingers Diner,Swingers,Los Angeles,90048.0,8020 Beverly Blvd,3236535858.0,American,Vegetarian Friendly,diners,american (traditional),2.0,3.5,995,2.5,4.0,240,630.0,400.0,630.0,200.0,630.0,400.0,630.0,400.0,630.0,400.0,630.0,400.0,630.0,400.0
38952,a941,b66,The Ivy,The Ivy,Los Angeles,90048.0,113 N Robertson Blvd,3102748303.0,American,Vegetarian Friendly,american (new),,3.0,3.5,1477,4.0,4.0,1775,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2130.0,800.0,2130.0,800.0,2100.0
39044,a944,b236,Real Food Daily,Real Food Daily - West Hollywood,Los Angeles,90048.0,414 N La Cienega Blvd,3102899910.0,American,Vegetarian Friendly,breakfast & brunch,vegan,2.0,4.0,1116,2.5,4.5,116,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2100.0
39164,a1239,b1358,Lemonade,Lemonade,West Hollywood,90048.0,9001 Beverly Blvd,3102472500.0,American,Vegetarian Friendly,american (new),,2.0,4.0,877,2.5,4.5,58,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0
39195,a1260,b15,Madeo Restaurant,Madeo,Los Angeles,90048.0,8897 Beverly Blvd,3108594903.0,Italian,Vegetarian Friendly,italian,,4.0,4.0,653,4.0,4.5,304,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0,1200.0,1500.0,1800.0,2300.0
39315,a1264,b1102,The District by Hannah An,The District by Hannah An,Los Angeles,90048.0,8722 W 3rd St,3102782345.0,Asian,Vietnamese,vietnamese,seafood,3.0,4.0,742,2.5,4.0,79,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,1600.0,1700.0,2300.0
39404,a1267,b1224,Berlins,Berlins,Los Angeles,90048.0,8474 W 3rd St,3237465409.0,Fast Food,Turkish,bubble tea,german,1.0,4.5,728,1.0,5.0,15,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,230.0,1130.0,230.0,1130.0,2200.0
39512,a1268,b2365,berri's,Berri's Pizza Cafe,Los Angeles,90048.0,8412 W 3rd St,3238520642.0,Pizza,Italian,pizza,italian,2.0,3.0,675,2.5,3.5,50,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0,1000.0,400.0
39694,a1273,b125,Morton's The Steakhouse,Morton's - The Steakhouse,Los Angeles,90048.0,435 S La Cienega Blvd,3102461501.0,American,Steakhouse,steakhouses,seafood,4.0,4.0,527,4.0,4.0,259,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2200.0
39844,a1274,b2589,The 3rd Stop,The Third Stop,Los Angeles,90048.0,8636 W 3rd St,3102733605.0,American,,pubs,burgers,2.0,4.0,513,2.5,4.0,21,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,2400.0
39869,a1278,b527,Locanda Veneta,Locanda Veneta,Los Angeles,90048.0,8638 W 3rd St,3102741893.0,Italian,Gluten Free Options,italian,,3.0,4.5,432,4.0,4.5,92,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2130.0,1700.0,2130.0,1700.0,2030.0
39963,a1281,b784,Goldie's Los Angeles,Goldies,Los Angeles,90048.0,8422 W 3rd St,3236772470.0,American,,american (new),,2.0,3.5,426,2.5,4.5,35,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,1200.0,2400.0,1000.0,2400.0,1000.0,2230.0
40056,a1282,b1134,India's Grill,India's Grill,Los Angeles,90048.0,428 S San Vicente Blvd,3106593903.0,Indian,Vegetarian Friendly,indian,,2.0,4.0,458,2.5,4.5,29,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2400.0,1100.0,2400.0,1100.0,2330.0
40125,a1283,b657,Tres By José Andrés,Tres by Jose Andres,Los Angeles,90048.0,465 S La Cienega Bvld,3102465551.0,,,breakfast & brunch,american (new),3.0,4.0,381,4.0,4.5,71,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2330.0,630.0,2330.0,630.0,2230.0
40184,a1284,b78,Culina,Culina,Los Angeles,90048.0,300 S Doheny Dr,3108604000.0,Italian,Vegetarian Friendly,italian,cocktail bars,3.0,4.0,412,4.0,4.5,244,630.0,2230.0,630.0,2230.0,630.0,2230.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2230.0
40277,a1288,b332,Pizzeria Il Fico,Pizzeria Il Fico,Los Angeles,90048.0,310 S Robertson Blvd,3102713426.0,Italian,Pizza,pizza,italian,2.0,4.5,360,2.5,4.5,85,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
40367,a1290,b611,COD Restaurant,C.O.D. Seafood House & Raw Bar,Los Angeles,90048.0,8408 W 3rd St,3236589188.0,Seafood,,seafood,live/raw food,3.0,4.5,335,2.5,4.5,36,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,200.0,1145.0,200.0,1145.0,2300.0
40479,a1291,b1516,Souplantation,Souplantation,Los Angeles,90048.0,100 N La Cienega Blvd,3102899610.0,Soups,Vegetarian Friendly,vegetarian,buffets,2.0,3.5,295,1.0,4.0,28,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1000.0,2100.0
40540,a1292,b969,Cuvee,Cuvee,Los Angeles,90048.0,145 S Robertson Blvd,3102714333.0,American,Vegetarian Friendly,american (new),breakfast & brunch,2.0,3.5,313,2.5,4.5,40,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,2130.0,830.0,1700.0
40683,a252,b246,Gracias Madre,Gracias Madre,West Hollywood,90069.0,8905 Melrose Ave,3239782170.0,Mexican,Latin,mexican,vegan,2.0,4.0,2996,2.5,4.5,529,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1000.0,2300.0,1000.0,2300.0
40763,a253,b136,Urth Caffé- Melrose,Urth Caffe,West Hollywood,90069.0,8565 Melrose Ave,3106590628.0,Cafe,Healthy,cafes,organic stores,2.0,4.0,2446,2.5,4.5,533,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
40868,a254,b294,Sur Restaurant & Lounge,Sur Restaurant & Grill,Los Angeles,90069.0,606 N Robertson Blvd,3102892824.0,American,Vegetarian Friendly,american (new),mediterranean,3.0,3.5,2652,2.5,4.0,782,1700.0,30.0,1700.0,30.0,1700.0,30.0,1700.0,100.0,1700.0,130.0,1100.0,1500.0,1700.0,130.0
40951,a255,b210,Fig & Olive Melrose Place,Fig & Olive Melrose Place,West Hollywood,90069.0,8490 Melrose Pl,3103609100.0,Mediterranean,European,mediterranean,french,3.0,4.0,2146,4.0,4.0,439,1130.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1130.0,2300.0,1100.0,2200.0
41060,a256,b491,Taste on Melrose,Taste on Melrose,West Hollywood,90069.0,8454 Melrose Ave,3238526888.0,American,Gluten Free Options,american (new),breakfast & brunch,2.0,4.0,2096,2.5,4.0,192,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
41165,a260,b716,The Abbey Food & Bar,The Abbey Food & Bar,West Hollywood,90069.0,696 N Robertson Blvd,3102898410.0,American,,american (new),sandwiches,2.0,3.5,1918,2.5,4.0,201,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,900.0,200.0,900.0,200.0
41395,a655,b150,Lucques,Lucques,West Hollywood,90069.0,8474 Melrose Ave,3236556277.0,American,Vegetarian Friendly,american (new),,3.0,4.0,1056,4.0,4.5,302,1800.0,2130.0,1200.0,1430.0,1800.0,2130.0,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0,1800.0,2200.0
41488,a938,b173,Saddle Ranch Chop House,Saddle Ranch Chop House,West Hollywood,90069.0,8371 W Sunset Blvd,3236562007.0,American,Steakhouse,steakhouses,bars,2.0,3.5,1569,2.5,4.5,1439,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
41584,a939,b249,Barton G Los Angeles,Barton G The Restaurant,Los Angeles,90069.0,861 N La Cienega Blvd,3103881888.0,American,Gluten Free Options,american (traditional),,3.0,3.5,1626,4.0,4.5,157,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2200.0
41686,a940,b399,Shake Shack,Shake Shack,West Hollywood,90069.0,8520 Santa Monica Blvd,3234883010.0,American,Fast Food,burgers,,2.0,3.5,1539,1.0,4.0,151,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0
41760,a942,b205,Katana,Katana,West Hollywood,90069.0,8439 W Sunset Blvd,3236508585.0,Japanese,Sushi,sushi bars,japanese,3.0,4.0,1366,4.0,4.5,478,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1800.0,2400.0,1800.0,30.0,1800.0,30.0,1730.0,2300.0
41860,a943,b338,Hugo's,Hugo's,West Hollywood,90069.0,8401 Santa Monica Blvd,3236543993.0,American,Vegetarian Friendly,american (new),breakfast & brunch,2.0,4.0,1131,2.5,4.0,232,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,800.0,2200.0,800.0,2200.0
42112,a959,b130,Cecconi's West Hollywood,Cecconi's,Los Angeles,90069.0,8764 Melrose Ave,3104322000.0,Italian,Vegetarian Friendly,italian,breakfast & brunch,3.0,3.5,1127,4.0,4.0,440,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,100.0,800.0,2300.0
42207,a1233,b167,Nobu,Nobu West Hollywood,West Hollywood,90069.0,903 N La Cienega Blvd,3106575711.0,Japanese,Seafood,japanese,sushi bars,4.0,4.0,1042,4.0,4.5,429,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
42329,a1234,b619,Eveleigh,Eveleigh,West Hollywood,90069.0,8752 W Sunset Blvd,4242391630.0,American,Vegetarian Friendly,american (new),breakfast & brunch,3.0,3.5,1083,2.5,4.0,252,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1700.0,100.0
42389,a1235,b183,Catch LA,Catch LA,Los Angeles,90069.0,8715 Melrose Ave,3233476060.0,American,Seafood,sushi bars,seafood,3.0,3.5,1188,2.5,4.5,180,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1100.0,1500.0,1700.0,200.0
42519,a1236,b853,Vito's Pizza,Vito's Pizza,Los Angeles,90069.0,846 N La Cienega Blvd,3106526859.0,Italian,Pizza,pizza,italian,2.0,4.0,950,2.5,4.5,85,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
42612,a1238,b1020,The Church Key,The Church Key,West Hollywood,90069.0,8730 W Sunset Blvd,4242493700.0,American,Vegetarian Friendly,cocktail bars,american (new),3.0,4.0,916,2.5,4.0,101,1700.0,2400.0,1700.0,2400.0,1700.0,2400.0,1700.0,100.0,1000.0,1500.0,1730.0,100.0,1000.0,1500.0
42755,a1241,b280,Koi,Koi,West Hollywood,90069.0,730 N La Cienega Blvd,3106599449.0,Japanese,Sushi,japanese,asian fusion,3.0,4.0,873,4.0,4.0,254,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2330.0,1800.0,2330.0,1800.0,2200.0
42867,a1242,b584,Fresh Corn Grill,Fresh Corn Grill,West Hollywood,90069.0,8714 Santa Monica Blvd,3108559592.0,American,Healthy,pizza,sandwiches,2.0,4.5,834,2.5,4.5,81,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1130.0,2100.0
42964,a1243,b699,EP & LP,E.P & L.P,West Hollywood,90069.0,603 N La Cienega Blvd,3108559955.0,Asian,Vegetarian Friendly,bars,asian fusion,3.0,3.0,885,2.5,4.0,130,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1200.0,200.0,1200.0,200.0
43032,a1244,b375,Kitchen24 - West Hollywood,kitchen24,West Hollywood,90069.0,8575 Santa Monica Blvd,4247770959.0,American,Vegetarian Friendly,breakfast & brunch,american (traditional),2.0,3.5,863,2.5,4.0,611,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,1700.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
43243,a1246,b1029,La Boheme,La Boheme,West Hollywood,90069.0,8400 Santa Monica Blvd,3238482360.0,French,American,bars,american (new),3.0,3.5,786,2.5,4.0,135,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1700.0,2230.0,1700.0,2130.0,1700.0,2230.0
43353,a1247,b2149,Bambou Le Pho,Bambou Le Pho,West Hollywood,90069.0,8351 Santa Monica Blvd,3238488881.0,Asian,Vietnamese,vietnamese,vegetarian,2.0,4.0,816,1.0,4.5,21,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
43382,a1248,b213,Barney's Beanery,Barney's Beanery,West Hollywood,90069.0,8447 Santa Monica Blvd,3236542287.0,American,,breakfast & brunch,gastropubs,2.0,3.5,743,2.5,4.0,254,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,200.0,900.0,200.0
43566,a1250,b284,Bossa Nova Brazilian Cuisine,Bossa Nova Brazilian Cuisine,West Hollywood,90069.0,685 N Robertson Blvd,3106575070.0,South American,,latin american,brazilian,2.0,3.5,734,2.5,4.0,186,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,330.0,1100.0,330.0,1100.0,2400.0
43641,a1251,b92,Rainbow Bar & Grill,Rainbow Bar & Grill,Los Angeles,90069.0,9015 W Sunset Blvd,3102784232.0,American,,italian,bars,2.0,3.5,752,2.5,4.5,380,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1700.0,200.0,1700.0,200.0
43772,a1252,b655,Tender Greens,Tender Greens,West Hollywood,90069.0,8759 Santa Monica Blvd,3103581919.0,American,Vegetarian Friendly,american (new),sandwiches,2.0,4.0,674,2.5,4.5,118,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
43853,a1253,b512,Night + Market Weho,Night + Market,West Hollywood,90069.0,9043 W Sunset Blvd,3102759724.0,Asian,Thai,thai,,2.0,3.5,674,2.5,4.5,62,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1130.0,1430.0,1700.0,2230.0,1700.0,2230.0
43914,a1254,b145,Carney's,Carney's,West Hollywood,90069.0,8351 W Sunset Blvd,3236548300.0,American,Fast Food,burgers,hot dogs,1.0,4.0,661,1.0,4.5,424,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,300.0,1100.0,300.0,1100.0,2400.0
