name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
Hot & Juicy Crawfish,Seafood,American,7100 Santa Monica Blvd,Los Angeles,90046,3239698902.0,2.5,4.5,37,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2300.0,2400.0,2300.0
Slurpin' Ramen Bar,Japanese,Asian,3500 W 8th St,Los Angeles,90005,2133888607.0,1.0,4.5,26,,,,,,,,,,,,,,
Maria's Italian Kitchen,Italian,Pizza,10761 W Pico Blvd,Los Angeles,90064,3104413663.0,2.5,4.0,37,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0
Stone Company Store,American,,220 S Raymond Ave,Pasadena,91105,6264407243.0,1.0,4.5,25,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
Salt's Cure,American,,7494 Santa Monica Blvd,Los Angeles,90046,3234657258.0,2.5,4.0,63,1000.0,2300.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1000.0,1200.0
Ancora Cucina Italiana,Italian,Vegetarian Friendly,19647 Ventura Blvd,Los Angeles,91356,8188818411.0,2.5,4.5,28,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1130.0,1400.0,1700.0,2130.0
Gyu-Kaku Japanese BBQ Dining,Japanese,Barbecue,70 W Green St,Pasadena,91105,6264054842.0,2.5,4.0,78,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
Nate'n Al Delicatessen,American,Delicatessen,414 N Beverly Dr,Beverly Hills,90210,3102740101.0,2.5,4.0,353,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
Andre's Italian Restaurant,Italian,Pizza,6332 W 3rd St,Los Angeles,90036,3239351246.0,1.0,4.5,35,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
Phoenix Inn Chinese Cuisine,Chinese,,301 Ord St,Los Angeles,90012,2136292812.0,1.0,4.5,27,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
Il Fornaio,Italian,Vegetarian Friendly,301 N Beverly Dr,Beverly Hills,90210,3105508330.0,2.5,4.0,473,730.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2300.0,730.0,2300.0
Whisper Restaurant & Lounge,American,,189 The Grove Dr Ste F90B,Los Angeles,90036,3239310202.0,2.5,4.0,55,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,2400.0,1200.0,2400.0,1200.0
Cousins Maine Lobster,American,Seafood,8593 Santa Monica Blvd,West Hollywood,90069,4242049923.0,2.5,4.5,63,,,,,,,,,,,,,,
Kings Row Gastropub,American,,20 E Colorado Blvd,Pasadena,91105,6267933010.0,2.5,4.0,75,1030.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,200.0,1030.0,200.0
India's Restaurant,Indian,Vegan Options,4366 Fountain Ave,Los Angeles,90029,3239129230.0,2.5,4.5,25,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
Tamayo,Mexican,Latin,5300 E Olympic Blvd,Los Angeles,90022,3232604700.0,2.5,4.5,44,,,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2200.0,1700.0,2200.0
Four Cafe,American,Vegetarian Friendly,2122 Colorado Blvd,Los Angeles,90041,3235501988.0,2.5,4.5,27,900.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,900.0,2100.0
Golden Dragon Restaurant,Chinese,Asian,960 N Broadway,Los Angeles,90012,2136265916.0,2.5,4.0,76,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
Landings,American,,"Hilton Lax, 5711 West Century Boulevard",Los Angeles,,3104104000.0,2.5,4.0,67,600.0,530.0,600.0,530.0,600.0,530.0,600.0,530.0,600.0,530.0,600.0,530.0,600.0,530.0
All India Cafe,Indian,Vegetarian Friendly,39 S Fair Oaks Ave,Pasadena,91105,6264400309.0,2.5,4.0,68,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0
Country Deli and Restaurant,American,Vegetarian Friendly,9901 Topanga Canyon Blvd,Los Angeles,91311,8187095612.0,2.5,4.0,42,,,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1600.0
La Fiesta Brava,Mexican,Latin,259 Hampton Dr,Los Angeles,90291,3103998005.0,1.0,4.5,28,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0
Attari Sandwich Shop,Middle Eastern,Persian,1388 Westwood Blvd,Los Angeles,90024,3104415488.0,2.5,4.5,28,1100.0,2200.0,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Fish Grill,Seafood,Kosher,9618 W Pico Blvd,Los Angeles,90035,3108601182.0,1.0,4.5,41,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,1430.0,,
Vespaio,Italian,Mediterranean,225 S Grand Ave,Los Angeles,90012,2132217244.0,2.5,4.0,119,1100.0,1000.0,1100.0,1000.0,1100.0,1000.0,1100.0,1000.0,1100.0,1000.0,,,,
Kabuki - Hollywood,Japanese,Sushi,1545 Vine St,Los Angeles,90028,3234646003.0,2.5,4.0,63,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0
Genghis Cohen,Chinese,Asian,740 N Fairfax Ave,Los Angeles,90046,3236530640.0,2.5,4.0,80,2400.0,2230.0,2400.0,2230.0,2400.0,2230.0,2400.0,2300.0,2400.0,2300.0,2400.0,2330.0,2400.0,2330.0
Pacific Dining Car,American,Steakhouse,1310 W 6th St,Los Angeles,90017,2134836000.0,4.0,4.0,163,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Costero California Bar + Bistro,American,Seafood,310-642-1111,Los Angeles,,3106424820.0,2.5,4.0,38,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0
STK Los Angeles,American,Steakhouse,930 Hilgard Ave,Los Angeles,90024,,4.0,4.0,74,,,,,,,,,,,,,,
Simpang Asia,Asian,Indonesian,10433 National Blvd # 213,Los Angeles,90034,3108159075.0,1.0,4.5,44,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Cuvee,American,Vegetarian Friendly,145 S Robertson Blvd,Los Angeles,90048,3102714333.0,2.5,4.5,40,800.0,1700.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0
Bistro De La Gare,French,European,921 Meridian Ave,South Pasadena,91030,6267998828.0,2.5,4.0,64,1030.0,1430.0,,,,,1730.0,2100.0,1730.0,2100.0,1730.0,2200.0,1030.0,1430.0
Smoke.oil.salt,Mediterranean,Spanish,7274 Melrose Ave,Los Angeles,90046,3239307900.0,2.5,4.5,29,1730.0,300.0,,,1730.0,300.0,1730.0,300.0,1730.0,300.0,1730.0,300.0,1730.0,300.0
The Park's Finest,Filipino,Barbecue,1267 W Temple St,Los Angeles,90026,2134812800.0,2.5,4.0,50,1100.0,2200.0,1700.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Lola's Peruvian Restaurant,Peruvian,Latin,230 N Brand Blvd,Glendale,91203,8189565888.0,2.5,4.5,35,2400.0,2100.0,,,2400.0,2100.0,2400.0,2100.0,2400.0,2100.0,2400.0,2230.0,2400.0,2230.0
Itzik Hagadol Grill,Mediterranean,Middle Eastern,17201 Ventura Blvd,Los Angeles,91316,8187844080.0,2.5,4.5,65,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Mr. Ramen,Japanese,Soups,341 E 1st St,Los Angeles,90012,2136264252.0,1.0,4.0,54,2400.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,2400.0,1200.0
Marouch Lebanese Restaurant,Lebanese,Mediterranean,4905 Santa Monica Blvd,Los Angeles,90029,3236629325.0,2.5,4.5,32,,,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,,
Timmy Nolan's Tavern and Grill,Irish,,10111 Riverside Dr,Los Angeles,91602,8189853359.0,2.5,4.5,29,1000.0,300.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,300.0
El Cholo Cafe,Mexican,Spanish,260 E Colorado Blvd Ste 203,Pasadena,91101,6267955800.0,2.5,4.0,174,1100.0,2300.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0
Pizza Studio,Pizza,Fast Food,3584 S Figueroa St,Los Angeles,90007,2137636123.0,1.0,4.5,35,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Sweet Butter Kitchen Cafe Market,American,Cafe,13824 Ventura Blvd,Los Angeles,91423,8187882832.0,2.5,4.0,57,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0
Komasa,Japanese,Sushi,351 E 2nd St,Los Angeles,90012,2136801792.0,2.5,4.5,28,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Don Antonio's,Mexican,,11755 W Pico Blvd,Los Angeles,90064,3103122090.0,2.5,4.0,86,1000.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2230.0,1100.0,2300.0,1000.0,2300.0
Red Lion Tavern,German,,2366 Glendale Blvd,Los Angeles,90039,3236625337.0,2.5,4.0,87,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Darya Restaurant Santa Monica,Middle Eastern,Persian,12130 Santa Monica Blvd,Los Angeles,90025,3104429000.0,2.5,4.5,48,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0
Blair's,American,Seafood,2903 Rowena Ave,Los Angeles,90039,3236601882.0,2.5,4.5,44,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0
Wexler's Deli,American,Delicatessen,317 S Broadway,Los Angeles,90013,2136200633.0,2.5,4.0,70,800.0,1800.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1800.0
The Wood Cafe,American,,12000 W Washington Blvd,Los Angeles,90066,3109159663.0,2.5,4.5,32,800.0,2200.0,900.0,1600.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2200.0
King Buffet,Chinese,Japanese,1375 N Western Ave,Los Angeles,90027,3234689398.0,1.0,4.0,49,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Pitfire Pizza Company,Pizza,,108 W 2nd St,Los Angeles,90012,2138081200.0,,4.0,45,1600.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1600.0,2300.0
Cho Oishi,Japanese,Sushi,6801 Hollywood Blvd,Los Angeles,90028,3234640500.0,2.5,3.5,175,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
In-N-Out Burger,American,Fast Food,3640 Cahuenga Blvd W,Los Angeles,90068,8007861000.0,1.0,4.0,71,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0
Mantee Cafe,Lebanese,Mediterranean,10962 Ventura Blvd,Los Angeles,91604,8187616565.0,2.5,4.5,41,2400.0,2130.0,,,2400.0,2130.0,2400.0,2130.0,2400.0,2130.0,2400.0,2200.0,2400.0,2200.0
Mercado Buenos Aires,Latin,Argentinean,7540 S Sepulveda Blvd,Los Angeles,90045,8187860522.0,1.0,4.5,32,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2030.0,730.0,2030.0,730.0,2200.0,730.0,2200.0
Farfalla Trattoria Italiana,Italian,Pizza,1978 Hillhurst Ave,Los Angeles,90027,3236617365.0,2.5,4.0,64,1630.0,2230.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1630.0,2300.0
Buenos Aires Grill,Latin,Spanish,8856 Corbin Ave,Los Angeles,91324,8187725552.0,2.5,4.5,40,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Tara's Himalayan Cuisine,Indian,Asian,10855 Venice Blvd,Los Angeles,90034,3108369696.0,2.5,4.0,48,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0,2400.0,2300.0,2400.0,2300.0
El Compadre,Mexican,Latin,1449 W Sunset Blvd,Los Angeles,90026,2132504505.0,2.5,4.0,33,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Plateia,Mediterranean,Vegetarian Friendly,425 Westwood Plaza,Los Angeles,90095,3107943563.0,2.5,4.5,22,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2300.0,600.0,2300.0
Birds Rotisserie Chicken Cafe and Bar,American,,5925 Franklin Ave,Los Angeles,90028,3234650175.0,2.5,4.0,52,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Kitchen 24,American,Vegetarian Friendly,1608 N Cahuenga Blvd,West Hollywood,90028,3234652424.0,2.5,4.0,46,600.0,559.0,600.0,559.0,600.0,559.0,600.0,559.0,600.0,559.0,600.0,559.0,600.0,559.0
Tatsu Ramen,Japanese,Asian,7111 Melrose Ave,Los Angeles,90046,3237471388.0,1.0,4.5,38,,,,,,,,,,,,,,
Cherry Pick Cafe,Cafe,Vegetarian Friendly,208 S Hill St,Los Angeles,90012,2136870700.0,1.0,4.5,27,700.0,2400.0,700.0,1800.0,700.0,1800.0,700.0,1800.0,700.0,1800.0,700.0,1700.0,700.0,1300.0
Omelette & Waffle Shop,American,Vegetarian Friendly,1103 S Gaffey St,Los Angeles,90731,3108313277.0,1.0,4.5,65,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0
The Ponte Ristorante,Italian,Vegetarian Friendly,8265 Beverly Blvd,Los Angeles,90048,3237465130.0,4.0,4.5,28,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2330.0,1800.0,2330.0
Oak Tree Inn,Chinese,Asian,1325 Fair Oaks Ave,South Pasadena,91030,3236822882.0,2.5,4.5,36,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Brothers Sushi,Japanese,Sushi,21418 Ventura Blvd,Los Angeles,91364,8189921284.0,2.5,4.5,31,,,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1730.0,2200.0
Valley Inn Restaurant and Bar,American,,4557 Sherman Oaks Ave,Los Angeles,91403,8183124882.0,2.5,4.0,59,1700.0,2030.0,1700.0,2100.0,1700.0,2100.0,1130.0,1430.0,1130.0,1430.0,1130.0,1500.0,1700.0,2200.0
Wasabi,Japanese,Sushi,100 Universal City Plaza,Los Angeles,,8187638813.0,2.5,4.0,81,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0
Zankou Chicken,Middle Eastern,Fast Food,1415 E Colorado St,Glendale,91205,8182442237.0,1.0,4.0,55,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0
Mare,Seafood,American,7465 Melrose Ave,Los Angeles,90046,3235923226.0,2.5,4.5,27,,,,,,,,,,,,,,
Pie n' Burger,American,,913 E California Blvd,Pasadena,91106,6267951123.0,2.5,4.0,153,700.0,2100.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,700.0,2200.0
Baramee Thai Restaurant,Asian,Thai,354 W 6th St,Los Angeles,90731,3105219400.0,2.5,4.5,35,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0
Briganti,Italian,,Mission,South Pasadena,,6264414663.0,2.5,4.0,56,1730.0,2230.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1730.0,2230.0
p.y.t.,,,400 S Main St,Los Angeles,90013,2136877015.0,2.5,5.0,15,1100.0,1400.0,,,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0
City Wok,Chinese,Asian,10949 Ventura Blvd,Los Angeles,91604,8185064050.0,1.0,4.0,86,2400.0,2130.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
The Bellwether,American,Vegetarian Friendly,13251 Ventura Blvd,Los Angeles,,8182858184.0,2.5,4.0,47,,,,,,,,,,,,,,
Pizzana,Italian,Pizza,11712 San Vicente Blvd,Los Angeles,90049,3104817108.0,2.5,4.5,19,,,,,,,,,,,,,,
Wirtshaus,German,European,345 N La Brea Ave,Los Angeles,90036,3239319291.0,2.5,4.5,36,1100.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1100.0,1200.0,1100.0,1200.0
Lighthouse Deli,American,Cafe,508 W 39th St,Los Angeles,90731,3105483354.0,2.5,4.5,29,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
The Church Key,American,Vegetarian Friendly,8730 W Sunset Blvd,West Hollywood,90069,4242493700.0,2.5,4.0,101,1000.0,2200.0,1730.0,1200.0,1730.0,1200.0,1730.0,1200.0,1730.0,1200.0,1730.0,200.0,1000.0,200.0
Lenny's Deli,American,Delicatessen,2379 Westwood Blvd,Los Angeles,90064,3104755771.0,2.5,4.0,124,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,1200.0,700.0,1200.0
Gold Hibachi Buffet,Chinese,Japanese,2223 W Commonwealth Ave,Alhambra,91803,6265767688.0,2.5,4.5,29,,,,,,,,,,,,,,
Canal Club,Japanese,Sushi,2025 Pacific Ave,Los Angeles,90291,3108233878.0,2.5,4.0,51,1700.0,2230.0,1700.0,2230.0,1700.0,2230.0,1700.0,2230.0,,,,,,
Chipotle Mexican Grill,Mexican,Fast Food,601 W 7th St,Los Angeles,90017,2132832058.0,1.0,4.0,51,,,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0
L A Rose Cafe,Asian,Filipino,4749 Fountain Ave,Los Angeles,90029,3236624024.0,2.5,4.5,34,1000.0,1630.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0
R.O.C. Kitchen,Chinese,Asian,2049 Sawtelle Blvd,Los Angeles,90025,3102352089.0,2.5,4.0,52,1030.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2230.0,1030.0,2230.0
The Oinkster Hollywood,American,,776 Vine St,Los Angeles,90038,3235369248.0,2.5,4.0,31,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Los Balcones del Peru,Peruvian,Latin,1360 Vine St,Los Angeles,90028,3238719600.0,2.5,4.0,63,1300.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1600.0,2300.0
La Boheme,French,American,8400 Santa Monica Blvd,West Hollywood,90069,3238482360.0,2.5,4.0,135,1700.0,2130.0,,,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1700.0,2230.0
Orochon Ramen,Japanese,Asian,123 Astronaut E S Onizuka St,Los Angeles,90012,2136171766.0,1.0,4.0,87,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0
Hamasaku,Japanese,Sushi,11043 Santa Monica Blvd,Los Angeles,90025,3104797636.0,2.5,4.5,36,,,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,,
The Velvet Margarita,Mexican,,1612 N Cahuenga Blvd,Los Angeles,90028,8774868353.0,2.5,4.0,63,1800.0,300.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1800.0,300.0
Eureka,American,Vegetarian Friendly,6250 Topanga Canyon Blvd,Los Angeles,91367,8188575544.0,2.5,4.0,36,,,,,,,,,,,,,,
Senor G's Restaurant,Mexican,,343 Culver Blvd,Los Angeles,90293,3108227733.0,1.0,4.5,27,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0,800.0,2030.0
Gingergrass,Asian,Vietnamese,2396 Glendale Blvd,Los Angeles,90039,3236441600.0,2.5,4.0,76,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
FOOD,American,Cafe,10571 W Pico Blvd,Los Angeles,90064,3104417770.0,2.5,4.5,28,800.0,1500.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0
Nonna's Empanadas,Latin,Fast Food,8570 W 3rd St,Los Angeles,90048,3103850445.0,1.0,4.0,38,2400.0,2100.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2330.0,2400.0,2330.0
Leos Tacos Truck,Mexican,Latin,1515 S La Brea Ave,Los Angeles,90019,,1.0,4.5,18,,,,,,,,,,,,,,
Taste at the Palisades,American,,538 Palisades Dr,Los Angeles,90272,3104599808.0,2.5,4.0,45,900.0,2100.0,1700.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,900.0,2200.0
Il Moro,Italian,Mediterranean,11400 W Olympic Blvd,Los Angeles,90064,3105753530.0,4.0,4.5,49,,,,,,,,,,,,,1700.0,2130.0
The Kitchen Italian Cafe & Pizzeria,Italian,Pizza,78 W Union St,Pasadena,91103,6267969802.0,2.5,4.0,54,1100.0,2045.0,1100.0,2045.0,1100.0,2045.0,1100.0,2045.0,1100.0,2045.0,1100.0,1345.0,,
Brandywine,French,International,22757 Ventura Blvd,Los Angeles,91364,8182259114.0,4.0,4.5,62,,,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2230.0
Umami Burger,American,,12159 Ventura Blvd,Los Angeles,91604,8182869004.0,2.5,4.0,39,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
JOEY Woodland Hills,American,Vegetarian Friendly,6344 Topanga Canyon Blvd,Los Angeles,91367,8183405639.0,2.5,4.0,73,1100.0,1200.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
Gumbo Pot,Fast Food,American,6333 W 3rd St Ste 312,Los Angeles,90036,3239330358.0,1.0,4.0,98,900.0,2000.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0
Marios Italian Market,Italian,Delicatessen,740 E Broadway,Glendale,91205,8182424114.0,1.0,4.5,26,,,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1800.0
Outback Steakhouse,American,Steakhouse,18711 Devonshire St,Los Angeles,91324,8183662341.0,2.5,4.0,54,2400.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,2400.0,2300.0,2400.0,2300.0
Panini Kabob Grill,Middle Eastern,Mediterranean,9601 Santa Monica Blvd,Beverly Hills,90210,3102478300.0,2.5,4.5,168,800.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,800.0,2130.0
III Forks Steak House,American,Steakhouse,"Tom Bradley Terminal, Mezzanine, Lax International Airport, Los Angeles, CA",Los Angeles,,3102580293.0,2.5,4.0,85,,,,,,,,,,,,,,
Chin Chin,Chinese,Asian,8618 W Sunset Blvd,West Hollywood,90069,3106521818.0,2.5,4.0,178,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Hoy's Wok Restaurant,Chinese,Asian,7105 W Sunset Blvd,Los Angeles,90046,3238506637.0,1.0,4.0,35,1100.0,2300.0,1100.0,2300.0,,,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Meals By Genet,African,Ethiopian,1053 S Fairfax Ave,Los Angeles,90019,3239389304.0,2.5,4.5,34,,,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,,,,
Prospect Gourmand,French,American,272 S La Cienega Blvd,Beverly Hills,90211,4242049151.0,2.5,5.0,24,,,,,,,,,,,,,,
Bistro Garden at Coldwater,American,French,12950 Ventura Blvd,Los Angeles,91604,8185010202.0,4.0,4.0,66,1100.0,1400.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1730.0,2300.0
BJ's Restaurant & Brewhouse,American,,234 E Colorado Blvd,Pasadena,91101,6262040845.0,2.5,4.0,73,1000.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,100.0,1000.0,100.0
